mm,N,Def,Cont
"0,3515120385","314,7277832","0,9","11,4"
"0,3549120353","316,5543518","0,9","11,5"
"0,3581120306","318,34375","0,9","11,5"
"0,3615120274","320,6008606","0,9","11,6"
"0,3647120226","324,1225586","0,9","11,7"
"0,3681120194","328,2528992","0,9","11,9"
"0,3714120154","330,6817932","0,9","12,0"
"0,3746120107","332,559967","0,9","12,0"
"0,3781120083","334,2444153","0,9","12,1"
"0,3812120028","337,8918457","0,9","12,2"
"0,3848120011","340,5098267","0,9","12,3"
"0,3879120247","342,3810425","1,0","12,4"
"0,391512023","347,3544922","1,0","12,6"
"0,3945120167","347,4025269","1,0","12,6"
"0,398112015","350,0701599","1,0","12,7"
"0,4012120095","353,5135803","1,0","12,8"
"0,4048120369","354,5469971","1,0","12,8"
"0,4079120314","357,2303162","1,0","12,9"
"0,411412029","363,4150696","1,0","13,2"
"0,4146120243","365,0293274","1,0","13,2"
"0,4181120218","366,4741211","1,0","13,3"
"0,4213120171","369,5934448","1,0","13,4"
"0,4248120146","371,9565125","1,0","13,5"
"0,428012039","375,2001038","1,1","13,6"
"0,4314120358","378,7399292","1,1","13,7"
"0,4347120027","381,6419067","1,1","13,8"
"0,4381119995","384,2957458","1,1","13,9"
"0,4414120246","386,1660767","1,1","14,0"
"0,4449120221","388,0869446","1,1","14,1"
"0,4481120174","391,0067749","1,1","14,2"
"0,4515120142","395,0496216","1,1","14,3"
"0,4548120102","396,2011108","1,1","14,4"
"0,458212007","399,0137329","1,1","14,5"
"0,461512003","401,7792053","1,1","14,6"
"0,4649119998","403,7037354","1,1","14,6"
"0,4682120249","407,1789856","1,2","14,8"
"0,4715119919","408,9821777","1,2","14,8"
"0,474812017","413,3388367","1,2","15,0"
"0,4782120138","414,4849854","1,2","15,0"
"0,481412009","417,4117737","1,2","15,1"
"0,4848120058","419,3834534","1,2","15,2"
"0,4881120309","422,4446716","1,2","15,3"
"0,491412027","424,5583801","1,2","15,4"
"0,4948120238","426,8836975","1,2","15,5"
"0,4980120481","430,513092","1,2","15,6"
"0,5014120158","431,8355713","1,2","15,6"
"0,5045120394","435,1278076","1,2","15,8"
"0,5081120086","437,618103","1,2","15,9"
"0,5112120322","438,355072","1,3","15,9"
"0,5148120014","441,8770142","1,3","16,0"
"0,517912025","445,1542664","1,3","16,1"
"0,5215120524","447,2828979","1,3","16,2"
"0,5246120178","451,8840332","1,3","16,4"
"0,5281119863","453,5065308","1,3","16,4"
"0,5313120106","455,6585999","1,3","16,5"
"0,5347120365","458,5366211","1,3","16,6"
"0,5380120617","460,8020935","1,3","16,7"
"0,5414120293","463,1209412","1,3","16,8"
"0,5447119963","465,2721252","1,3","16,9"
"0,5481119639","471,0514221","1,3","17,1"
"0,5514119891","472,7481079","1,4","17,1"
"0,554812015","475,1363831","1,4","17,2"
"0,5581120401","477,5452576","1,4","17,3"
"0,5615120078","480,2145386","1,4","17,4"
"0,5648120329","482,6266174","1,4","17,5"
"0,5682120006","483,9748535","1,4","17,5"
"0,5714120249","486,2903442","1,4","17,6"
"0,5748119926","489,250885","1,4","17,7"
"0,5781120178","492,9411011","1,4","17,9"
"0,5815119854","494,3165588","1,4","17,9"
"0,5848120106","496,6322327","1,4","18,0"
"0,5881120357","501,2779541","1,4","18,2"
"0,5914120026","502,0817566","1,5","18,2"
"0,5947120277","505,9358826","1,5","18,3"
"0,5981119954","506,8220215","1,5","18,4"
"0,6013120198","508,8088684","1,5","18,4"
"0,6048120464","511,0087585","1,5","18,5"
"0,6079120118","515,1901245","1,5","18,7"
"0,6114119803","516,6539917","1,5","18,7"
"0,6146120046","519,5582886","1,5","18,8"
"0,6181120313","522,4042969","1,5","18,9"
"0,6212119967","525,0490723","1,5","19,0"
"0,6248120241","526,0026855","1,5","19,1"
"0,6279119895","529,7081909","1,5","19,2"
"0,6315120169","532,1514282","1,6","19,3"
"0,6346120405","533,2249146","1,6","19,3"
"0,638112009","537,2828979","1,6","19,5"
"0,6412119744","539,5892944","1,6","19,6"
"0,6448120018","541,8847656","1,6","19,6"
"0,6479120254","545,0926514","1,6","19,7"
"0,6515120528","547,2841187","1,6","19,8"
"0,6546120182","547,9708862","1,6","19,9"
"0,6581119866","550,3326416","1,6","19,9"
"0,6614120118","552,3226929","1,6","20,0"
"0,6648120377","556,3901978","1,6","20,2"
"0,6681120046","559,1419067","1,6","20,3"
"0,6714120297","561,5856323","1,6","20,3"
"0,6748120556","563,1212158","1,7","20,4"
"0,6781120225","564,6047974","1,7","20,5"
"0,6815119902","566,4638062","1,7","20,5"
"0,6848120153","570,1026611","1,7","20,7"
"0,6881120404","572,0401001","1,7","20,7"
"0,6915120081","575,50177","1,7","20,9"
"0,6948120333","576,5175781","1,7","20,9"
"0,6982120591","579,0131836","1,7","21,0"
"0,7014120253","579,4031372","1,7","21,0"
"0,704811993","583,6030884","1,7","21,1"
"0,7081120181","585,3537598","1,7","21,2"
"0,7114120432","586,7506104","1,7","21,3"
"0,7147120684","588,3257446","1,8","21,3"
"0,7179120345","590,6187134","1,8","21,4"
"0,721412003","594,0411377","1,8","21,5"
"0,7246120273","595,0461426","1,8","21,6"
"0,7281119958","599,9829712","1,8","21,7"
"0,7312120194","599,2703247","1,8","21,7"
"0,7348120468","601,3998413","1,8","21,8"
"0,7378120114","603,3313599","1,8","21,9"
"0,7414119806","606,6935425","1,8","22,0"
"0,7445120624","606,0502319","1,8","22,0"
"0,7480120309","610,4192505","1,8","22,1"
"0,7512119971","611,2210083","1,8","22,1"
"0,7547120237","616,460022","1,9","22,3"
"0,7579119899","617,5606689","1,9","22,4"
"0,7613120157","619,519043","1,9","22,4"
"0,7646120409","619,6348877","1,9","22,5"
"0,7680120086","623,423584","1,9","22,6"
"0,7713120337","625,5084839","1,9","22,7"
"0,7747120596","626,625061","1,9","22,7"
"0,7780119683","628,355957","1,9","22,8"
"0,7814119942","630,9174194","1,9","22,9"
"0,7847120193","632,8515625","1,9","22,9"
"0,788111987","634,8754272","1,9","23,0"
"0,7914120121","635,8283081","1,9","23,0"
"0,794812038","638,0014648","2,0","23,1"
"0,7981120049","641,5879517","2,0","23,2"
"0,8015120308","642,2080078","2,0","23,3"
"0,8048120559","644,2007446","2,0","23,3"
"0,8081120229","647,9086304","2,0","23,5"
"0,8114119898","649,321228","2,0","23,5"
"0,8148120157","651,0237427","2,0","23,6"
"0,8181120408","653,5666504","2,0","23,7"
"0,8214120659","655,5090942","2,0","23,8"
"0,8247119746","657,5323486","2,0","23,8"
"0,8280119998","658,2108765","2,0","23,8"
"0,8314120257","658,4053955","2,0","23,9"
"0,8347120508","660,475769","2,1","23,9"
"0,8381120185","665,713562","2,1","24,1"
"0,8413119846","665,5158691","2,1","24,1"
"0,8447120105","668,0841064","2,1","24,2"
"0,8479120349","669,097229","2,1","24,2"
"0,8514120033","669,9664917","2,1","24,3"
"0,8545119687","675,3148193","2,1","24,5"
"0,8581119961","675,9078979","2,1","24,5"
"0,8612120197","678,4647827","2,1","24,6"
"0,8648120472","679,8271484","2,1","24,6"
"0,8678120118","679,3145142","2,1","24,6"
"0,871411981","682,3938599","2,1","24,7"
"0,8745120046","684,0007935","2,1","24,8"
"0,878112032","686,0524292","2,2","24,9"
"0,8812119974","687,4263306","2,2","24,9"
"0,8847120241","689,8146362","2,2","25,0"
"0,8879119902","690,4778442","2,2","25,0"
"0,8913120161","691,4259644","2,2","25,1"
"0,8946120412","695,1430664","2,2","25,2"
"0,8980120089","696,0900269","2,2","25,2"
"0,9014120348","697,9337158","2,2","25,3"
"0,9047120599","698,1178589","2,2","25,3"
"0,9081120276","699,7167969","2,2","25,4"
"0,9114119945","704,2108154","2,2","25,5"
"0,9148120204","704,2366943","2,2","25,5"
"0,9181119873","707,2687988","2,3","25,6"
"0,9214120125","708,2962646","2,3","25,7"
"0,9248120384","709,4224854","2,3","25,7"
"0,9280120045","711,213562","2,3","25,8"
"0,9315120312","713,8956909","2,3","25,9"
"0,9347119973","714,267395","2,3","25,9"
"0,9381120232","716,6888428","2,3","26,0"
"0,9413120476","717,949646","2,3","26,0"
"0,9447120153","719,4916992","2,3","26,1"
"0,9480119822","720,9295654","2,3","26,1"
"0,9513120073","723,2885742","2,3","26,2"
"0,954812034","724,1010132","2,3","26,2"
"0,9579120576","726,7808838","2,4","26,3"
"0,9615120268","728,3812256","2,4","26,4"
"0,9645119914","729,1496582","2,4","26,4"
"0,9681120188","730,7417603","2,4","26,5"
"0,9712120424","731,34021","2,4","26,5"
"0,9748120698","733,2010498","2,4","26,6"
"0,9779120352","736,1297607","2,4","26,7"
"0,9814120037","737,3392334","2,4","26,7"
"0,9845120273","738,8164063","2,4","26,8"
"0,9881119383","740,7672729","2,4","26,8"
"0,9912120783","742,1959839","2,4","26,9"
"0,9948119893","743,6400757","2,4","26,9"
"0,9979120129","746,3499756","2,5","27,0"
"1,00141204","746,5960083","2,5","27,1"
"1,004612064","746,3622437","2,5","27,0"
"1,008111974","749,8123169","2,5","27,2"
"1,011311999","751,5703125","2,5","27,2"
"1,014812025","754,1972656","2,5","27,3"
"1,01801205","755,0773926","2,5","27,4"
"1,021512076","755,6615601","2,5","27,4"
"1,024711984","757,4868774","2,5","27,4"
"1,028112126","760,3626099","2,5","27,5"
"1,031512036","760,5056763","2,5","27,6"
"1,034811945","763,4492798","2,5","27,7"
"1,038112086","764,7335205","2,6","27,7"
"1,041511996","766,8999023","2,6","27,8"
"1,044812021","767,7542725","2,6","27,8"
"1,048212047","769,5875244","2,6","27,9"
"1,051512072","771,1427002","2,6","27,9"
"1,054911981","772,0112915","2,6","28,0"
"1,058112006","772,7144775","2,6","28,0"
"1,061512032","775,1809692","2,6","28,1"
"1,064712056","777,8398438","2,6","28,2"
"1,068112082","779,6103516","2,6","28,2"
"1,07141199","781,0742188","2,6","28,3"
"1,074612015","781,6859741","2,6","28,3"
"1,078112042","783,0373535","2,6","28,4"
"1,081212065","786,0628052","2,7","28,5"
"1,084812093","787,6211548","2,7","28,5"
"1,087811999","787,4996948","2,7","28,5"
"1,091512027","789,7820435","2,7","28,6"
"1,09451205","790,0535278","2,7","28,6"
"1,098211962","793,5898438","2,7","28,8"
"1,101211985","794,053833","2,7","28,8"
"1,104812012","795,3981934","2,7","28,8"
"1,107911919","798,5900879","2,7","28,9"
"1,111412062","800,2226563","2,7","29,0"
"1,11461197","801,5221558","2,7","29,0"
"1,118011996","802,4622192","2,7","29,1"
"1,121312021","805,5384521","2,8","29,2"
"1,124712047","805,0163574","2,8","29,2"
"1,128012072","806,6206055","2,8","29,2"
"1,131412098","809,817627","2,8","29,3"
"1,134712007","810,6578369","2,8","29,4"
"1,138111916","813,5714111","2,8","29,5"
"1,141412058","813,097229","2,8","29,5"
"1,144811967","816,3378296","2,8","29,6"
"1,148112109","816,6986694","2,8","29,6"
"1,151512018","816,5853271","2,8","29,6"
"1,154812043","820,6401367","2,8","29,7"
"1,158211953","821,9827881","2,8","29,8"
"1,161511978","823,6686401","2,9","29,8"
"1,164812003","825,0437012","2,9","29,9"
"1,168112028","826,5718384","2,9","29,9"
"1,171412053","829,4210815","2,9","30,1"
"1,174811963","831,3135986","2,9","30,1"
"1,178111988","830,3518066","2,9","30,1"
"1,181412013","831,9277344","2,9","30,1"
"1,184712038","832,2940674","2,9","30,2"
"1,188112064","835,9076538","2,9","30,3"
"1,191311972","837,5871582","2,9","30,3"
"1,194812115","838,6937256","2,9","30,4"
"1,197912022","839,2843628","2,9","30,4"
"1,20151205","843,4984131","3,0","30,6"
"1,204612073","843,4984131","3,0","30,6"
"1,208111984","846,7006226","3,0","30,7"
"1,211212007","847,2264404","3,0","30,7"
"1,214812035","848,0255737","3,0","30,7"
"1,217911942","848,9915771","3,0","30,8"
"1,221511969","851,7036743","3,0","30,9"
"1,224611993","853,135498","3,0","30,9"
"1,22811202","854,0376587","3,0","30,9"
"1,231312044","856,9631348","3,0","31,0"
"1,234812071","856,5461426","3,0","31,0"
"1,238011978","858,46698","3,0","31,1"
"1,241412004","859,9645386","3,1","31,2"
"1,24481203","861,9750977","3,1","31,2"
"1,248111939","862,7819824","3,1","31,3"
"1,251412081","864,9597168","3,1","31,3"
"1,25481199","866,4511108","3,1","31,4"
"1,258112015","867,2324219","3,1","31,4"
"1,261512041","868,5018921","3,1","31,5"
"1,264812066","871,3052979","3,1","31,6"
"1,268211976","872,3752441","3,1","31,6"
"1,271412","873,1201782","3,1","31,6"
"1,274812026","874,383606","3,1","31,7"
"1,278112051","875,1411743","3,1","31,7"
"1,281412076","877,9227295","3,1","31,8"
"1,284711985","879,3789063","3,2","31,9"
"1,28801201","880,3170776","3,2","31,9"
"1,291412036","881,5394287","3,2","31,9"
"1,29461206","882,3866577","3,2","32,0"
"1,298112087","884,7434692","3,2","32,1"
"1,301211994","884,456604","3,2","32,0"
"1,304812021","886,6418457","3,2","32,1"
"1,307812044","888,5210571","3,2","32,2"
"1,311511956","890,0337524","3,2","32,2"
"1,314511979","890,7800293","3,2","32,3"
"1,318112006","893,8789063","3,2","32,4"
"1,32121203","604,9658813","3,2","21,9"
"1,321612033","-138,468811","3,2","-5,0"
