mm,N,Def,Cont
"9,210998429","946,3492432","24,497336","28,6"
"9,219398027","946,9672241","24,519676","28,6"
"9,227898208","945,9018555","24,542282","28,6"
"9,236098503","947,7628174","24,564092","28,6"
"9,244399381","947,5855103","24,586169","28,6"
"9,252598745","945,8353882","24,607975","28,6"
"9,261198578","946,5498657","24,630847","28,6"
"9,269498525","947,0970459","24,652922","28,6"
"9,27769882","945,3068848","24,674731","28,5"
"9,285997836","946,0297241","24,696803","28,6"
"9,294199062","946,0248413","24,718615","28,6"
"9,302898546","946,2282715","24,741751","28,6"
"9,311098842","946,2359619","24,763561","28,6"
"9,319398788","946,3460693","24,785635","28,6"
"9,327598152","947,0056763","24,807442","28,6"
"9,335998682","945,6703491","24,829784","28,6"
"9,344498863","946,4198608","24,852391","28,6"
"9,352597644","946,1391602","24,873930","28,6"
"9,361097825","947,319519","24,896537","28,6"
"9,369198469","947,3832397","24,918081","28,6"
"9,377799233","946,4464722","24,940955","28,6"
"9,386198831","945,1872559","24,963295","28,5"
"9,394298544","945,6809082","24,984837","28,6"
"9,402698142","946,0430298","25,007176","28,6"
"9,410998089","946,2952271","25,029250","28,6"
"9,41949827","945,4417725","25,051857","28,5"
"9,427798217","946,777832","25,073931","28,6"
"9,436099095","946,0531616","25,096008","28,6"
"9,444298459","946,7288208","25,117815","28,6"
"9,452698988","945,3228149","25,140157","28,5"
"9,46119917","945,8259277","25,162764","28,6"
"9,469297951","945,4232178","25,184303","28,5"
"9,477798132","946,4707031","25,206910","28,6"
"9,485898776","945,7507324","25,228454","28,6"
"9,494498608","946,2390137","25,251326","28,6"
"9,502798555","945,0986328","25,273400","28,5"
"9,51099885","946,5369873","25,295210","28,6"
"9,519398449","944,218689","25,317549","28,5"
"9,527498161","946,4385376","25,339091","28,6"
"9,536198577","944,9133911","25,362230","28,5"
"9,544498523","948,3790894","25,384305","28,6"
"9,552698819","947,4052734","25,406114","28,6"
"9,560998765","945,192627","25,428188","28,5"
"9,569298712","945,5062256","25,450263","28,5"
"9,577798893","946,9108887","25,472869","28,6"
"9,585998257","944,8720093","25,494676","28,5"
"9,594498438","946,253418","25,517283","28,6"
"9,602598151","946,9505615","25,538825","28,6"
"9,611098332","946,6464233","25,561432","28,6"
"9,61949793","945,1741333","25,583771","28,5"
"9,627699157","947,9624634","25,605583","28,6"
"9,635998172","946,5196533","25,627655","28,6"
"9,644298119","946,850708","25,649729","28,6"
"9,6527983","943,5097656","25,672336","28,5"
"9,660998595","946,9537354","25,694145","28,6"
"9,669398194","947,5424805","25,716485","28,6"
"9,677598489","946,4657593","25,738294","28,6"
"9,68609867","946,2387085","25,760901","28,6"
"9,6944992","945,854248","25,783243","28,6"
"9,702698564","944,1055298","25,805049","28,5"
"9,710998511","947,3953247","25,827124","28,6"
"9,719099154","946,1315308","25,848668","28,6"
"9,727798638","944,6528931","25,871805","28,5"
"9,736098585","947,2434692","25,893879","28,6"
"9,744298881","946,3567505","25,915689","28,6"
"9,752698479","946,7263794","25,938028","28,6"
"9,760898774","945,0519409","25,959837","28,5"
"9,76959919","947,9234009","25,982977","28,6"
"9,777697971","944,7394409","26,004516","28,5"
"9,7860985","947,2700806","26,026858","28,6"
"9,794297864","946,0144043","26,048665","28,6"
"9,802699325","944,6311646","26,071009","28,5"
"9,811198575","947,3068237","26,093613","28,6"
"9,819298287","945,4971924","26,115155","28,5"
"9,827798469","945,7561035","26,137762","28,6"
"9,835898181","947,9158936","26,159304","28,6"
"9,844398362","945,0906982","26,181911","28,5"
"9,85279796","947,0500488","26,204250","28,6"
"9,860998256","946,8977051","26,226059","28,6"
"9,869299134","945,9226685","26,248136","28,6"
"9,877599081","946,1972046","26,270210","28,6"
"9,886198913","946,7467651","26,293082","28,6"
"9,894398277","945,8148804","26,314889","28,6"
"9,902698224","946,0793457","26,336963","28,6"
"9,910898519","944,5977783","26,358773","28,5"
"9,919397769","946,2272339","26,381377","28,6"
"9,927798299","945,132019","26,403719","28,5"
"9,935998594","945,5465088","26,425528","28,5"
"9,944399124","946,0358276","26,447870","28,6"
"9,952598488","945,6988525","26,469677","28,6"
"9,96119832","946,5383301","26,492549","28,6"
"9,969498267","945,6905518","26,514623","28,6"
"9,977698562","947,8601685","26,536432","28,6"
"9,985998509","947,2579956","26,558507","28,6"
"9,994298456","947,0437622","26,580581","28,6"
"10,00289829","944,8327026","26,603453","28,5"
"10,01109858","947,3709717","26,625262","28,6"
"10,01939853","946,8321533","26,647337","28,6"
"10,02759789","947,189209","26,669143","28,6"
"10,03609808","946,0911255","26,691750","28,6"
"10,04439802","946,6550293","26,713825","28,6"
"10,0526989","948,9475708","26,735901","28,7"
"10,0610985","948,1293335","26,758241","28,6"
"10,06919821","944,8551636","26,779782","28,5"
"10,07779898","946,7416992","26,802657","28,6"
"10,08609892","946,9246826","26,824731","28,6"
"10,09429829","945,4523315","26,846538","28,5"
"10,10269788","945,2907715","26,868877","28,5"
"10,11089911","947,9140625","26,890689","28,6"
"10,11949801","947,0064087","26,913559","28,6"
"10,12769924","946,9241943","26,935370","28,6"
"10,13599825","946,5706787","26,957442","28,6"
"10,1442982","946,9361572","26,979516","28,6"
"10,15269873","946,0165405","27,001858","28,6"
"10,16119891","945,49823","27,024465","28,5"
"10,16939828","946,1295166","27,046272","28,6"
"10,17769915","944,8031006","27,068349","28,5"
"10,18589852","946,3060913","27,090156","28,6"
"10,194598","947,2820435","27,113293","28,6"
"10,20269865","947,246521","27,134837","28,6"
"10,21099859","946,7698364","27,156911","28,6"
"10,21929854","946,4641113","27,178985","28,6"
"10,22759849","944,1437988","27,201060","28,5"
"10,23609774","945,6375732","27,223664","28,6"
"10,24439861","946,6109009","27,245741","28,6"
"10,25269856","947,1068726","27,267815","28,6"
"10,26079827","946,0820923","27,289357","28,6"
"10,26939904","945,9821167","27,312231","28,6"
"10,27779864","946,0490112","27,334571","28,6"
"10,285998","946,7695313","27,356378","28,6"
"10,29439853","945,8525391","27,378719","28,6"
"10,30259882","944,8536377","27,400529","28,5"
"10,31119773","945,2741089","27,423398","28,5"
"10,31939895","948,1968994","27,445210","28,6"
"10,3276989","945,9848633","27,467284","28,6"
"10,33599885","945,5377808","27,489359","28,5"
"10,34429786","946,0473022","27,511430","28,6"
"10,35289863","945,9335327","27,534305","28,6"
"10,36099834","946,1459351","27,555847","28,6"
"10,36939887","947,3397217","27,578188","28,6"
"10,37759823","946,7439575","27,599995","28,6"
"10,386199","945,4751587","27,622870","28,5"
"10,39449894","948,4202881","27,644944","28,6"
"10,40269831","947,9814453","27,666751","28,6"
"10,41099825","946,1821899","27,688825","28,6"
"10,41919855","946,3925781","27,710634","28,6"
"10,42789803","947,1400757","27,733771","28,6"
"10,43609926","946,1525269","27,755583","28,6"
"10,44439921","946,7710571","27,777657","28,6"
"10,45259857","947,53479","27,799464","28,6"
"10,46099817","946,230896","27,821804","28,6"
"10,46949835","946,6040649","27,844411","28,6"
"10,47769864","948,206543","27,866220","28,6"
"10,48609824","946,6380615","27,888559","28,6"
"10,49419889","947,0303345","27,910103","28,6"
"10,50279872","946,5175171","27,932975","28,6"
"10,51109867","946,5728149","27,955050","28,6"
"10,51939861","947,1627808","27,977124","28,6"
"10,52769856","946,2825317","27,999198","28,6"
"10,53599851","947,7578735","28,021273","28,6"
"10,54459834","946,2296753","28,044145","28,6"
"10,55269898","946,4227295","28,065689","28,6"
"10,56109858","946,3948975","28,088028","28,6"
"10,56929888","945,3869629","28,109837","28,5"
"10,57769847","945,6889038","28,132177","28,6"
"10,58619866","945,7362061","28,154784","28,6"
"10,59429837","945,3650513","28,176325","28,5"
"10,60269797","944,8879395","28,198665","28,5"
"10,61089919","946,8931274","28,220477","28,6"
"10,61939937","947,927063","28,243083","28,6"
"10,62779897","946,4075928","28,265423","28,6"
"10,63599834","947,5446167","28,287230","28,6"
"10,64429828","946,7177734","28,309304","28,6"
"10,65259823","945,4794312","28,331378","28,5"
"10,66119806","946,7623291","28,354250","28,6"
"10,66939836","946,9530029","28,376059","28,6"
"10,67769924","946,4829102","28,398136","28,6"
"10,6858986","947,3221436","28,419943","28,6"
"10,69439878","946,2428589","28,442550","28,6"
"10,70289896","946,8335571","28,465157","28,6"
"10,71099867","947,055542","28,486699","28,6"
"10,71939827","947,2964478","28,509038","28,6"
"10,72759764","948,2137451","28,530845","28,6"
"10,7361984","946,5720215","28,553719","28,6"
"10,74449835","946,1724243","28,575793","28,6"
"10,75279923","947,1664429","28,597870","28,6"
"10,76099859","947,0812988","28,619677","28,6"
"10,76929854","945,0751953","28,641751","28,5"
"10,77789837","948,2166138","28,664623","28,6"
"10,78599808","947,9100952","28,686165","28,6"
"10,79439861","947,0154419","28,708507","28,6"
"10,80259891","946,6593018","28,730316","28,6"
"10,81109909","947,3535156","28,752923","28,6"
"10,81949869","947,3573608","28,775262","28,6"
"10,82769898","949,5794678","28,797072","28,7"
"10,835998","948,039917","28,819144","28,6"
"10,84419829","947,6816406","28,840953","28,6"
"10,85279812","947,1321411","28,863825","28,6"
"10,86109807","947,9501953","28,885899","28,6"
"10,86939895","946,484314","28,907976","28,6"
"10,87759831","948,6049194","28,929783","28,6"
"10,88599884","946,9608154","28,952125","28,6"
"10,89459868","946,8076782","28,974996","28,6"
"10,90269839","947,3858643","28,996538","28,6"
"10,91109799","947,9009399","29,018878","28,6"
"10,91919863","946,5375977","29,040422","28,6"
"10,92769881","948,2296143","29,063029","28,6"
"10,93619806","946,8658447","29,085633","28,6"
"10,9442987","946,1647339","29,107177","28,6"
"10,9526983","947,7476196","29,129517","28,6"
"10,9608986","948,8881836","29,151326","28,7"
"10,96949843","948,4790649","29,174198","28,6"
"10,97779838","948,8875732","29,196272","28,6"
"10,98609832","948,2945557","29,218347","28,6"
"10,99429862","947,6433716","29,240156","28,6"
"11,00269915","947,5259399","29,262498","28,6"
"11,01119933","949,4915771","29,285105","28,7"
"11,01929811","947,2852173","29,306644","28,6"
"11,02769864","948,406189","29,328986","28,6"
"11,03589801","949,2344971","29,350793","28,7"
"11,04449877","947,1535645","29,373667","28,6"
"11,05289837","948,0575562","29,396006","28,6"
"11,06099901","948,3019409","29,417551","28,6"
"11,06929896","947,9347534","29,439625","28,6"
"11,0775989","947,647522","29,461699","28,6"
"11,08619874","949,2532349","29,484571","28,7"
"11,0943981","950,2842407","29,506378","28,7"
"11,10269805","949,3129272","29,528452","28,7"
"11,11099799","947,9260254","29,550527","28,6"
"11,11929887","950,0002441","29,572603","28,7"
"11,12789777","947,8469849","29,595473","28,6"
"11,13599842","948,4507446","29,617017","28,6"
"11,14439895","948,4016113","29,639359","28,6"
"11,15249773","948,0106812","29,660898","28,6"
"11,16109849","947,9759521","29,683773","28,6"
"11,16949809","949,1561279","29,706112","28,7"
"11,17759873","949,1901245","29,727656","28,7"
"11,18599926","947,9525146","29,749998","28,6"
"11,19419863","947,1845093","29,771805","28,6"
"11,20289904","949,7229614","29,794944","28,7"
"11,21109841","949,2963867","29,816751","28,7"
"11,21939835","947,9360962","29,838825","28,6"
"11,22759772","948,4199829","29,860632","28,6"
"11,23599825","948,1978149","29,882974","28,6"
"11,24449843","949,5845337","29,905581","28,7"
"11,25269872","947,5936279","29,927390","28,6"
"11,26109832","948,0085449","29,949730","28,6"
"11,26919804","948,6698608","29,971271","28,6"
"11,27789845","948,0436401","29,994411","28,6"
"11,28609875","946,4058838","30,016220","28,6"
"11,29429811","949,1185913","30,038027","28,7"
"11,30269864","949,2541504","30,060369","28,7"
"11,31099859","948,4671021","30,082443","28,6"
"11,31959842","948,3175049","30,105315","28,6"
"11,32769906","948,8557129","30,126859","28,6"
"11,33599808","949,2979126","30,148931","28,7"
"11,34419837","948,2349854","30,170740","28,6"
"11,35279821","949,78479","30,193612","28,7"
"11,36119874","948,5530396","30,215954","28,6"
"11,36939903","949,1022339","30,237763","28,7"
"11,37769898","947,6517944","30,259838","28,6"
