mm,N,Déformation,Contrainte
"0,1321830458","137,5908508","0,3074024321","4,958228859"
"0,1357830441","141,2547302","0,3157745212","5,090260549"
"0,1388830386","142,8231049","0,3229838107","5,146778553"
"0,1424830515","148,4950409","0,3313559337","5,351172645"
"0,145583046","150,6464691","0,3385652232","5,42870159"
"0,1491830443","153,7277222","0,3469373123","5,539737736"
"0,1521830526","157,3300781","0,3539140758","5,669552365"
"0,1557830363","159,7033386","0,362286131","5,755075266"
"0,1588830454","166,070282","0,3694954544","5,984514666"
"0,1624830437","168,2539063","0,3778675435","6,063203829"
"0,1655830382","171,4077911","0,385076833","6,176857338"
"0,1691830365","175,6917572","0,3934489221","6,331234494"
"0,1723830463","177,9681854","0,4008908054","6,413267943"
"0,1757830431","180,9743195","0,4087977747","6,521597098"
"0,1790830391","183,6106415","0,416472184","6,616599693"
"0,1823830352","186,5827484","0,4241465934","6,723702646"
"0,1857830319","189,3621674","0,4320535626","6,823861887"
"0,1891830433","193,4672394","0,4399605658","6,97179241"
"0,1924830393","196,6324463","0,4476349751","7,08585392"
"0,1958830361","198,9260406","0,4555419444","7,168505969"
"0,1990830313","202,6122437","0,4629837938","7,301342114"
"0,2024830281","206,3601532","0,4708907631","7,436401917"
"0,2057830387","208,0416107","0,4785652063","7,496994981"
"0,20918305","211,723526","0,4864722094","7,629676613"
"0,2123830453","213,6580353","0,4939140589","7,699388659"
"0,2158830429","217,3347015","0,502053588","7,831881137"
"0,2190830527","220,184021","0,5094954713","7,934559315"
"0,2224830495","222,8696442","0,5174024406","8,031338528"
"0,2257830455","225,8127594","0,52507685","8,137396735"
"0,2289830407","229,2162933","0,5325186994","8,260046607"
"0,2324830383","232,2259979","0,5406582286","8,36850443"
"0,2356830481","236,4367828","0,5481001119","8,520244427"
"0,2391830457","238,6891327","0,556239641","8,601410187"
"0,2422830402","241,8434296","0,5634489306","8,715078543"
"0,2458830385","244,8594513","0,5718210197","8,823764011"
"0,2488830468","246,43927","0,5787977831","8,880694415"
"0,2525830313","250,6429138","0,5874023983","9,032177075"
"0,255583025","254,4096985","0,5943791279","9,167917063"
"0,2591830524","257,0559998","0,6027512847","9,26327927"
"0,2622830469","259,3075256","0,6099605742","9,344415338"
"0,2657830445","263,4726257","0,6181001034","9,494509035"
"0,268883039","266,3634033","0,625309393","9,598681201"
"0,2723830656","269,1101379","0,6334489898","9,697662628"
"0,2756830325","273,9402771","0,6411233315","9,871721697"
"0,2790830293","275,384491","0,6490303008","9,92376544"
"0,2823830545","278,6917419","0,6567047778","10,04294566"
"0,2857830512","282,3485107","0,6646117471","10,17472111"
"0,2890830473","282,2924194","0,6722861564","10,1726998"
"0,2924830441","287,6365356","0,6801931257","10,36528056"
"0,2957830401","290,2893372","0,6878675351","10,46087701"
"0,2991830369","293,1479187","0,6957745043","10,56388896"
"0,3024830329","294,7984619","0,7034489137","10,623368"
"0,3058830297","298,6025085","0,711355883","10,76045076"
"0,3090830249","301,0000305","0,7187977324","10,84684795"
"0,3125830516","303,6741638","0,7269373293","10,94321311"
"0,3157830468","307,5457764","0,7343791787","11,08273068"
"0,3191830436","310,3848877","0,742286148","11,185041"
"0,3224830397","310,8792114","0,7499605573","11,20285447"
"0,3258830655","315,1646423","0,7578675943","11,35728441"
"0,3291830325","317,9882813","0,765541936","11,45903716"
"0,3324830576","321,5801086","0,773216413","11,58847238"
"0,3357830245","325,0162354","0,7808907547","11,71229677"
"0,3390830496","327,5906677","0,7885652317","11,80506911"
"0,3424830464","330,461731","0,796472201","11,90853085"
"0,3457830424","331,6005554","0,8041466103","11,94956956"
"0,3490830385","335,7926636","0,8118210197","12,10063653"
"0,3523830345","340,075531","0,8194954291","12,25497409"
"0,3557830313","343,1283875","0,8274023983","12,36498694"
"0,3589830265","343,4367981","0,8348442478","12,37610083"
"0,3624830532","347,1972656","0,8429838446","12,51161318"
"0,3655830477","350,1690979","0,8501931342","12,61870623"
"0,369183046","353,9797974","0,8585652233","12,75602873"
"0,3722830405","356,8540344","0,8657745128","12,85960484"
"0,3758830388","360,0389099","0,8741466019","12,97437513"
"0,3788830617","361,6498718","0,8811233992","13,03242781"
"0,3824830309","364,2782898","0,8894954206","13,12714558"
"0,3855830254","368,0377502","0,8967047101","13,26262163"
"0,3891830237","370,8904419","0,9050767992","13,36542133"
"0,3922830473","373,7472839","0,9122861565","13,46837059"
"0,3957830157","378,5065308","0,920425618","13,63987498"
"0,3989830401","379,0722961","0,9278675351","13,66026292"
"0,4023830369","383,0501099","0,9357745044","13,80360756"
"0,4056830329","384,577301","0,9434489137","13,85864148"
"0,4090830297","387,901123","0,951355883","13,97841885"
"0,4123830548","390,4653015","0,95903036","14,07082168"
"0,4157830516","394,9997864","0,9669373293","14,23422654"
"0,4190830476","397,5576172","0,9746117386","14,32640062"
"0,4224830444","399,7251282","0,9825187079","14,40450912"
"0,4257830404","402,6984863","0,9901931173","14,51165716"
"0,4291830372","405,411438","0,9981000865","14,60942119"
"0,4323830616","408,2828979","1,005542004","14,71289722"
"0,43588303","412,555603","1,013681465","14,86686858"
"0,4390830253","413,2705688","1,021123315","14,89263311"
"0,4424830221","417,3787537","1,029030284","15,04067581"
"0,4456830464","419,191864","1,036472201","15,10601312"
"0,4490830432","422,4523315","1,04437917","15,22350744"
"0,4523830392","425,1954956","1,05205358","15,3223602"
"0,4555830345","427,3617249","1,059495429","15,40042252"
"0,4590830321","430,0419312","1,067634958","15,49700653"
"0,4621830557","433,7753601","1,074844315","15,63154451"
"0,465783054","436,3630981","1,083216405","15,72479633"
"0,4688830194","437,793457","1,090425626","15,77634079"
"0,4724830177","442,1074219","1,098797716","15,93179899"
"0,4754830405","443,617981","1,105774513","15,98623355"
"0,4790830388","447,6570435","1,114146602","16,13178535"
"0,4821830333","449,1741638","1,121355891","16,18645635"
"0,4857830316","454,6908264","1,129727981","16,38525501"
"0,4888830261","456,6961975","1,13693727","16,45752063"
"0,4924830535","458,5222168","1,145309427","16,52332313"
"0,4955830481","461,9189758","1,152518716","16,64572886"
"0,4991830464","465,2135925","1,160890805","16,76445378"
"0,5022830118","468,6361694","1,168100027","16,88778989"
"0,5057830384","471,0039673","1,176239624","16,97311594"
"0,5089830628","474,4792786","1,183681541","17,09835238"
"0,5124830312","475,8807678","1,191821003","17,1488565"
"0,5156830556","480,3000183","1,19926292","17,30810877"
"0,519183024","483,3496094","1,207402381","17,41800394"
"0,5223830484","485,661499","1,214844299","17,50131528"
"0,5257830743","488,1109924","1,222751336","17,58958531"
"0,5290830412","490,7228699","1,230425677","17,68370702"
"0,5324830089","494,7097778","1,238332579","17,82737938"
"0,535783034","498,1160278","1,246007056","17,95012713"
"0,5391830017","499,9676514","1,253913957","18,0168523"
"0,5424830268","502,4252625","1,261588434","18,10541486"
"0,5457830519","505,6047974","1,269262912","18,2199927"
"0,5491830778","507,5744629","1,277169948","18,29097164"
"0,5524829866","510,563385","1,284844155","18,39868054"
"0,5557830117","514,4457397","1,292518632","18,53858522"
"0,5591830376","516,3135986","1,300425669","18,60589545"
"0,5624830627","520,2271729","1,308100146","18,74692515"
"0,5658830304","521,7684326","1,316007047","18,80246604"
"0,5690830547","526,486145","1,323448965","18,97247369"
"0,5724830806","528,800415","1,331356001","19,05587081"
"0,5756830468","530,6940918","1,338797783","19,12411142"
"0,5790830145","532,8424683","1,346704685","19,20153039"
"0,5823830396","536,2151489","1,354379162","19,32306843"
"0,5855830058","538,6380615","1,361820944","19,4103806"
"0,5890830906","541,8210449","1,369960676","19,5250827"
"0,592183056","545,4862061","1,377169898","19,65716058"
"0,5957830252","547,0939331","1,385541919","19,71509669"
"0,5988830488","552,4782104","1,392751276","19,9091247"
"0,602483018","553,2556763","1,401123298","19,93714149"
"0,6055830416","556,6130371","1,408332655","20,05812746"
"0,609183069","559,5211182","1,416704812","20,16292318"
"0,6121830337","562,8366089","1,423681474","20,28240032"
"0,6157830029","565,2958374","1,432053495","20,37102117"
"0,6188830847","567,8206177","1,439262988","20,46200424"
"0,6223830531","571,1470337","1,447402449","20,58187509"
"0,6256830783","572,3895264","1,455076926","20,6266496"
"0,629083046","577,0441895","1,462983828","20,79438521"
"0,6323830129","579,2223511","1,470658169","20,87287752"
"0,635683038","581,5388184","1,478332647","20,95635381"
"0,6389830631","584,6116333","1,486007124","21,06708588"
"0,6423830308","587,2740479","1,493914025","21,16302875"
"0,6456830559","590,4824829","1,501588502","21,27864803"
"0,6491830244","593,84021","1,509727964","21,39964721"
"0,6523830487","596,0617676","1,517169881","21,47970334"
"0,6558830754","598,9953003","1,525309478","21,58541623"
"0,6590830416","601,7962036","1,532751259","21,68634968"
"0,6624830092","603,6674805","1,540658161","21,75378308"
"0,6657830344","608,0756226","1,548332638","21,91263505"
"0,6691830603","609,6709595","1,556239675","21,97012467"
"0,6724830272","612,8619385","1,563914017","22,0851149"
"0,6757830523","615,4855347","1,571588494","22,17965891"
"0,6790830192","617,3735352","1,579262835","22,24769496"
"0,6824830451","620,8009644","1,587169872","22,37120592"
"0,685783012","623,6237793","1,594844214","22,47292898"
"0,6890830372","625,8692627","1,602518691","22,5538473"
"0,6923830623","628,9058838","1,610193168","22,66327509"
"0,6956830292","630,8971558","1,61786751","22,73503264"
"0,6990829969","634,1452637","1,625774411","22,85208157"
"0,702383022","638,1192017","1,633448888","22,99528655"
"0,7057830479","640,9859009","1,641355925","23,09859102"
"0,7088830133","642,6068726","1,648565147","23,15700442"
"0,7124830407","646,3779297","1,656937304","23,29289837"
"0,7155830061","648,866272","1,664146526","23,38256836"
"0,719083091","651,7108765","1,672286258","23,48507663"
"0,7221830564","653,6673584","1,67949548","23,55558048"
"0,7257830256","657,4552612","1,687867501","23,69208149"
"0,728882991","658,7593994","1,695076723","23,73907746"
"0,7324830184","663,652832","1,70344888","23,91541737"
"0,735583042","665,5444336","1,710658237","23,98358319"
"0,7391830694","667,1685181","1,719030394","24,04210876"
"0,7422830348","669,6484985","1,726239616","24,13147742"
"0,7457830032","671,9655762","1,734379077","24,21497572"
"0,7489830276","676,8985596","1,741820994","24,39274089"
"0,7523830535","678,2219849","1,749728031","24,44043189"
"0,7556830786","681,3939819","1,757402508","24,55473809"
"0,7590830463","684,6140747","1,76530941","24,67077747"
"0,7623830132","686,3989258","1,772983752","24,73509642"
"0,7656830384","689,8934326","1,780658229","24,8610246"
"0,769083006","690,9750366","1,78856513","24,90000132"
"0,7723830312","694,7902222","1,796239607","25,03748548"
"0,7757830571","697,9071045","1,804146644","25,14980557"
"0,7791830247","700,4368896","1,812053546","25,240969"
"0,7823829909","701,4934692","1,819495328","25,27904394"
"0,7858830758","706,9933472","1,82763506","25,47723774"
"0,7890830419","709,8095703","1,835076842","25,57872325"
"0,7925830686","710,2888794","1,843216439","25,59599565"
"0,7957830347","713,7723389","1,85065822","25,72152572"
"0,7990830598","715,019104","1,858332697","25,7664542"
"0,802383085","718,5220947","1,866007174","25,8926881"
"0,8057830527","722,4653931","1,873914076","26,03478894"
"0,8090830196","722,7808838","1,881588418","26,04615797"
"0,8123830447","726,2077026","1,889262895","26,16964694"
"0,8157830124","728,1727905","1,897169796","26,24046092"
"0,818883036","731,6852417","1,904379153","26,36703574"
"0,8224830634","732,6456299","1,91275131","26,40164432"
"0,825483028","735,5891113","1,919727972","26,50771572"
"0,8291830562","740,2570801","1,928332689","26,67593081"
"0,8321830791","742,2730103","1,935309486","26,74857695"
"0,8357830483","744,3726807","1,943681508","26,82424074"
"0,8388830137","746,250061","1,950890729","26,89189409"
"0,8424830411","748,8480225","1,959262886","26,98551432"
"0,8455830065","752,6980591","1,966472108","27,12425438"
"0,8490830331","755,6640625","1,974611705","27,23113739"
"0,8521830567","756,8939819","1,981821062","27,27545881"
"0,8557830259","760,4839478","1,990193084","27,40482695"
"0,8588829913","762,2642212","1,997402305","27,46898094"
"0,8623830762","765,1132202","2,005542038","27,57164758"
"0,8655830423","767,4382324","2,012983819","27,6554318"
"0,8690830108","770,8496704","2,021123281","27,7783665"
"0,8722830352","772,1769409","2,028565198","27,82619607"
"0,8757830036","775,6135864","2,03670466","27,95003915"
"0,8790830287","778,4648438","2,044379137","28,05278716"
"0,8824830546","780,401062","2,052286174","28,12256079"
"0,8857830797","783,5080566","2,059960651","28,23452456"
"0,8891830474","785,6620483","2,067867552","28,31214589"
"0,8923830136","789,0287476","2,075309334","28,43346838"
"0,8957830395","790,7131348","2,083216371","28,49416702"
"0,8991830072","793,0834351","2,091123272","28,57958325"
"0,9024830323","796,8599854","2,098797749","28,71567515"
"0,9057830574","797,9723511","2,106472227","28,7557604"
"0,9091830251","800,3062134","2,114379128","28,83986355"
"0,9124830502","801,8832397","2,122053605","28,89669332"
"0,9158830761","805,7502441","2,129960642","29,03604483"
"0,9190830423","808,0707397","2,137402424","29,1196663"
"0,9224830099","810,8898926","2,145309325","29,22125739"
"0,9256830343","812,1536255","2,152751243","29,26679731"
"0,9290830602","814,7307129","2,16065828","29,35966533"
"0,9323830271","816,7406616","2,168332621","29,43209591"
"0,9356830522","818,6905518","2,176007098","29,50236223"
"0,9390830199","821,0097046","2,183914","29,5859353"
"0,9422830443","823,4489136","2,191355917","29,67383472"
"0,9457830709","827,0813599","2,199495514","29,80473369"
"0,9488830363","828,8879395","2,206704736","29,86983566"
"0,9524830638","832,0531006","2,215076892","29,98389552"
"0,9554830866","832,8501587","2,22205369","30,01261833"
"0,9591830566","834,7578125","2,230658271","30,08136261"
"0,9621830212","836,7546387","2,237634933","30,15332031"
"0,9657830486","839,3118896","2,24600709","30,2454735"
"0,968883014","842,5411987","2,253216312","30,361845"
"0,9724830414","844,2077637","2,261588468","30,42190139"
"0,975583065","844,6692505","2,268797826","30,43853155"
"0,9790830335","847,7858276","2,276937287","30,55084064"
"0,9822830578","852,6848145","2,284379204","30,7273807"
"0,9856830255","852,539856","2,292286106","30,72215697"
"0,9889830506","855,1616821","2,299960583","30,81663719"
"0,9923830765","857,6306763","2,30786762","30,90560996"
"0,9956831017","859,5775757","2,315542097","30,97576849"
"0,9989830104","861,4033203","2,323216303","31,04156109"
"1,002383036","865,7131348","2,33112334","31,19686972"
"1,005783062","866,2643433","2,339030377","31,21673309"
"1,009082971","866,9162598","2,346704583","31,24022558"
"1,012482997","868,8406372","2,35461162","31,30957251"
"1,015683021","871,3184204","2,362053537","31,398862"
"1,019183048","872,0501099","2,370193134","31,42522918"
"1,022383072","876,1108398","2,377635051","31,5715618"
"1,025883099","879,0926514","2,385774648","31,67901446"
"1,029083007","880,7731323","2,393216295","31,73957234"
"1,032383032","882,3671875","2,400890772","31,79701577"
"1,035783058","883,1254272","2,408797809","31,82433972"
"1,039082966","884,5007935","2,416472015","31,87390247"
"1,042483109","886,3873291","2,424379323","31,94188573"
"1,045683017","888,8486328","2,431820969","32,03058136"
"1,049083043","892,4782104","2,439728006","32,16137695"
"1,052283067","893,2474976","2,447169923","32,18909901"
"1,055782977","893,7600098","2,455309249","32,20756792"
"1,058883117","897,0209961","2,462518877","32,32508094"
"1,062383027","898,2409058","2,470658203","32,36904165"
"1,065582935","901,3364868","2,47809985","32,48059412"
"1,069083078","902,9078979","2,486239717","32,53722155"
"1,072282986","905,3578491","2,493681364","32,62550808"
"1,075783013","907,1828613","2,501820961","32,69127428"
"1,078883037","907,208252","2,509030318","32,69218926"
"1,082483064","910,5859375","2,517402475","32,81390766"
"1,085583088","910,2181396","2,524611832","32,80065368"
"1,089183115","913,8414307","2,532983989","32,93122273"
"1,092283022","917,2788696","2,540193075","33,0550944"
"1,095782933","916,664856","2,548332401","33,03296778"
"1,098983073","920,5181274","2,555774589","33,17182441"
"1,102482984","922,5391235","2,563913915","33,2446531"
"1,105683124","923,2358398","2,571356103","33,26975999"
"1,109083034","924,1505737","2,579262869","33,30272338"
"1,112382943","926,2947998","2,586937076","33,37999279"
"1,115783085","928,3157349","2,594844383","33,45281927"
"1,119082994","929,6520386","2,60251859","33,50097436"
"1,122483019","933,2565308","2,610425627","33,63086597"
"1,125783045","933,8397827","2,618100104","33,65188406"
"1,12908307","936,0183105","2,625774581","33,73038957"
"1,132482979","937,7845459","2,633681347","33,79403769"
"1,135783121","939,0031738","2,641356095","33,83795221"
"1,139083029","940,9077148","2,649030301","33,90658432"
"1,142482939","941,5101318","2,656937067","33,92829304"
"1,14578308","944,3972168","2,664611815","34,03233214"
"1,14918299","945,1660156","2,672518581","34,0600366"
"1,152383131","948,2099609","2,679960769","34,16972832"
"1,15578304","949,632019","2,687867535","34,22097366"
"1,159082949","950,4726563","2,695541742","34,25126689"
"1,16238309","952,0064697","2,703216489","34,30653945"
"1,165783","953,888855","2,711123256","34,37437315"
"1,168983141","957,4146729","2,718565443","34,50142965"
"1,17238305","958,6953735","2,72647221","34,54758103"
"1,175483074","959,4315796","2,733681567","34,57411098"
"1,179082985","961,6976929","2,742053453","34,65577272"
"1,182183008","962,9060669","2,74926281","34,69931773"
"1,185783036","965,2819214","2,757634967","34,7849341"
"1,188783059","965,3799438","2,764611764","34,78846644"
"1,192483087","968,3125","2,773216481","34,89414414"
"1,19548311","969,1716309","2,780193278","34,92510381"
"1,199083137","971,4384155","2,788565435","35,00678975"
"1,202183044","973,7474976","2,795774521","35,08999991"
"1,205682954","974,0673828","2,803913848","35,10152731"
"1,208883095","976,9204712","2,811356035","35,2043413"
"1,212383005","977,5639038","2,819495362","35,22752807"
"1,21558303","979,9008789","2,826937279","35,31174338"
"1,218983056","979,6474609","2,834844316","35,3026112"
"1,222282964","981,8862915","2,842518522","35,38328978"
"1,225782991","983,6278076","2,850658119","35,44604712"
"1,229083016","986,0706177","2,858332596","35,53407631"
"1,232383041","987,9924927","2,866007073","35,60333307"
"1,235683066","987,9973755","2,87368155","35,60350903"
"1,239083092","989,9528809","2,881588587","35,67397769"
"1,242383001","991,1895752","2,889262793","35,71854325"
"1,245783027","991,9034424","2,89716983","35,74426819"
"1,249083052","993,140625","2,904844307","35,78885135"
"1,252482962","994,3430786","2,912751073","35,83218301"
"1,255783103","997,8313599","2,920425821","35,95788684"
"1,259183013","998,7093506","2,928332587","35,98952615"
"1,262383037","999,0369873","2,935774505","36,00133288"
"1,265783063","1001,760132","2,943681542","36,09946421"
"1,269082972","1002,668457","2,951355748","36,13219665"
"1,272383113","1004,132507","2,959030496","36,18495522"
"1,275683022","1005,565186","2,966704702","36,23658326"
"1,278982931","1007,382141","2,974378908","36,30205914"
"1,282383073","1008,633789","2,982286216","36,34716357"
"1,285582981","1009,585876","2,989727862","36,38147303"
"1,289083007","1012,27655","2,997867459","36,47843424"
"1,292183031","1013,256714","3,005076816","36,51375545"
"1,295783058","1013,339966","3,013448973","36,51675553"
"1,298883082","1014,23877","3,02065833","36,54914485"
"1,302483109","1017,319946","3,029030487","36,66017824"
"1,305483132","1018,920532","3,036007284","36,71785702"
"1,309083043","1019,840881","3,044379171","36,75102275"
"1,31208295","1021,859741","3,051355697","36,82377446"
"1,315782978","1022,751709","3,059960414","36,85591744"
"1,318883002","1023,778259","3,067169771","36,89291024"
"1,322383028","1024,07312","3,075309368","36,90353586"
"1,325583053","1027,437134","3,082751285","37,02476158"
"1,329083079","1029,208618","3,090890882","37,08859885"
"1,332282987","1028,270386","3,098332528","37,05478868"
"1,335683129","1031,87561","3,106239836","37,18470668"
"1,338983038","1031,594727","3,113914042","37,17458474"
"1,342282947","1032,139038","3,121588249","37,19419957"
"1,345683089","1035,321655","3,129495556","37,30888848"
"1,349083115","1035,313843","3,137402593","37,30860695"
"1,352383024","1036,755981","3,1450768","37,36057591"
"1,355683049","1038,920288","3,152751277","37,43856894"
"1,358983074","1040,088501","3,160425754","37,4806667"
"1,362382984","1041,736328","3,16833252","37,54004786"
"1,365683125","1042,454346","3,176007268","37,56592237"
"1,369083035","1042,616821","3,183914034","37,57177734"
"1,372283059","1044,26123","3,191355951","37,63103533"
"1,375683085","1046,440796","3,199262988","37,70957823"
"1,378982994","1048,130859","3,206937194","37,77048142"
"1,382283135","1048,090088","3,214611942","37,76901218"
"1,385683045","1049,384033","3,222518708","37,81564084"
"1,388882952","1050,231201","3,229960355","37,84616941"
"1,392383096","1052,01355","3,238100222","37,91039819"
"1,395583003","1052,72937","3,245541869","37,93619352"
"1,39908303","1055,064697","3,253681465","38,02034945"
"1,402183054","1054,957764","3,260890823","38,01649599"
"1,40568308","1056,39563","3,26903042","38,06831099"
"1,408783104","1057,967651","3,276239777","38,12496041"
"1,412383015","1059,408203","3,284611663","38,17687218"
"1,415483039","1060,829712","3,29182102","38,22809773"
"1,41908295","1060,793335","3,300192906","38,22678685"
"1,422182973","1063,56958","3,307402263","38,32683171"
"1,425683","1063,601074","3,31554186","38,32796664"
"1,428883024","1064,838745","3,322983777","38,37256739"
"1,432383051","1067,519531","3,331123374","38,4691723"
"1,435582959","1067,072388","3,338565021","38,45305902"
"1,439083102","1068,904297","3,346704888","38,51907376"
"1,44228301","1070,523682","3,354146535","38,57742997"
"1,445783036","1070,345093","3,362286131","38,57099433"
"1,448983061","1071,796021","3,369728049","38,62328002"
"1,452383087","1075,367432","3,377635085","38,75197952"
"1,455682995","1074,577148","3,385309292","38,72350084"
"1,459083021","1076,493896","3,393216329","38,79257285"
"1,462383046","1076,584473","3,400890806","38,79583685"
"1,465782956","1077,08606","3,408797572","38,81391206"
"1,469083097","1077,424438","3,41647232","38,82610589"
"1,472483007","1079,158325","3,424379086","38,8885883"
"1,475783032","1079,425903","3,432053563","38,89823075"
"1,479083057","1081,145752","3,43972804","38,96020728"
"1,482382966","1083,069824","3,447402246","39,02954322"
"1,485783108","1084,344116","3,455309554","39,07546365"
"1,489083017","1084,93042","3,46298376","39,09659171"
"1,492483043","1086,639771","3,470890797","39,15818993"
"1,495683067","1088,137329","3,478332714","39,212156"
"1,499082977","1086,259644","3,486239481","39,14449166"
"1,502383002","1088,71875","3,493913958","39,23310811"
"1,505683027","1089,769409","3,501588435","39,2709697"
"1,508983052","1091,295288","3,509262912","39,32595633"
"1,512183076","1091,736328","3,516704829","39,34184966"
"1,515683103","1092,216309","3,524844426","39,35914626"
"1,518783127","1093,265625","3,532053783","39,39695946"
"1,522383038","1096,664551","3,540425669","39,51944327"
"1,525483061","1095,038574","3,547635026","39,46084952"
"1,529082972","1095,665039","3,556006912","39,48342483"
"1,532182996","1097,266724","3,56321627","39,54114319"
"1,535783023","1099,125","3,571588426","39,60810811"
"1,538783046","1098,896484","3,578565224","39,59987331"
"1,542383074","1100,839722","3,58693738","39,66989988"
"1,545482981","1102,292358","3,594146467","39,72224715"
"1,548983124","1103,300781","3,602286334","39,75858671"
"1,552183032","1104,825806","3,609727981","39,81354255"
"1,555582941","1104,613525","3,617634747","39,80589281"
"1,558883083","1105,628906","3,625309495","39,84248311"
"1,562282992","1105,76001","3,633216261","39,84720756"
"1,565583017","1108,130371","3,640890738","39,93262599"
"1,568983043","1107,938965","3,648797775","39,92572846"
"1,572283068","1108,493774","3,656472252","39,9457216"
"1,575682978","1109,448853","3,664379018","39,98013883"
"1,578983003","1110,460815","3,672053495","40,01660596"
"1,582383029","1110,592163","3,679960532","40,02133921"
"1,585683054","1112,591064","3,687635009","40,09337169"
"1,58908308","1113,527222","3,695542046","40,12710709"
"1,592382989","1113,474854","3,703216253","40,12521995"
"1,595783015","1113,890503","3,71112329","40,1401983"
"1,59908304","1115,485107","3,718797767","40,19766153"
"1,602483066","1116,220581","3,726704804","40,22416508"
"1,60568309","1117,161743","3,734146721","40,25808083"
"1,609082999","1117,123779","3,742053487","40,25671277"
"1,612383024","1116,592529","3,749727964","40,23756862"
"1,61568305","1118,087036","3,757402441","40,29142473"
"1,619083076","1121,929443","3,765309478","40,42988985"
"1,6222831","1120,276001","3,772751395","40,37030634"
"1,625683009","1122,064819","3,780658161","40,43476826"
"1,628983034","1122,966675","3,788332638","40,46726756"
"1,63238306","1122,381104","3,796239675","40,44616589"
"1,635583085","1125,125122","3,803681592","40,54504944"
"1,639082995","1125,855957","3,811820919","40,57138584"
"1,642183019","1126,101196","3,819030276","40,58022329"
"1,645783046","1125,77478","3,827402433","40,56846055"
"1,648783069","1127,278198","3,83437923","40,62263777"
"1,652383096","1126,995972","3,842751387","40,61246745"
"1,655483003","1128,925903","3,849960473","40,68201453"
"1,659083031","1128,963013","3,85833263","40,68335181"
"1,662183054","1129,463013","3,865541987","40,70136983"
"1,665783082","1131,848633","3,873914144","40,78733812"
"1,668783105","1131,666138","3,880890941","40,78076172"
"1,672383016","1132,340942","3,889262827","40,805079"
"1,67558304","1132,2771","3,896704744","40,80277836"
"1,67908295","1134,491821","3,90484407","40,88258815"
"1,682182974","1134,191284","3,912053428","40,87175799"
"1,685683001","1135,39978","3,920193025","40,9153074"
"1,688983026","1134,831055","3,927867502","40,89481278"
"1,692383052","1136,294312","3,935774539","40,94754276"
"1,69568296","1137,444336","3,943448745","40,98898508"
"1,698983102","1139,352173","3,951123493","41,05773596"
"1,702383011","1138,908447","3,959030259","41,04174585"
"1,705683036","1139,008667","3,966704736","41,04535737"
"1,708983062","1139,057373","3,974379213","41,04711254"
"1,712483088","1139,338379","3,98251881","41,05723888"
"1,715683113","1140,038696","3,989960727","41,08247554"
"1,719183023","1140,786987","3,998100053","41,10944098"
"1,722383047","1141,43689","4,00554197","41,13286089"
"1,725782957","1141,537354","4,013448736","41,13648121"
"1,728982981","1141,544922","4,020890654","41,13675394"
"1,732383007","1141,928833","4,02879769","41,15058858"
"1,735683032","1143,000854","4,036472168","41,18921998"
"1,738983057","1143,545166","4,044146645","41,20883481"
"1,742382967","1143,971802","4,052053411","41,22420907"
"1,745582991","1145,344971","4,059495328","41,27369264"
"1,749083018","1145,911377","4,067634925","41,29410367"
"1,752183041","1145,286621","4,074844282","41,27158995"
"1,755683068","1146,327759","4,082983879","41,30910842"
