mm,N,Def 3,Cont
"0,7292244423","458,1617737","1,9","15,4"
"0,737624448","463,5089722","1,9","15,6"
"0,7458244523","468,0406799","2,0","15,7"
"0,7544244596","472,3609009","2,0","15,9"
"0,7626244638","476,924408","2,0","16,0"
"0,7709244688","480,9304199","2,0","16,2"
"0,779124473","485,0529175","2,0","16,3"
"0,7876244795","491,2303467","2,1","16,5"
"0,7961244278","493,1200562","2,1","16,6"
"0,8042244895","499,0133362","2,1","16,8"
"0,8126244371","503,5388794","2,1","16,9"
"0,8207244987","507,5458374","2,1","17,1"
"0,829324506","512,185791","2,2","17,2"
"0,8377244536","516,3602905","2,2","17,4"
"0,845924516","520,7299194","2,2","17,5"
"0,8542244628","525,5239868","2,2","17,7"
"0,8625244678","529,0494995","2,3","17,8"
"0,8711244168","532,6949463","2,3","17,9"
"0,8793244793","537,7514648","2,3","18,1"
"0,8876244261","542,6134644","2,3","18,2"
"0,8958244885","545,9227295","2,3","18,3"
"0,904324495","549,2150879","2,4","18,5"
"0,9128244433","555,1402588","2,4","18,7"
"0,920924505","558,7749634","2,4","18,8"
"0,9293244526","562,8201904","2,4","18,9"
"0,937524515","565,585022","2,5","19,0"
"0,9461244641","571,7034912","2,5","19,2"
"0,9543244683","576,3355103","2,5","19,4"
"0,9626244733","577,5863037","2,5","19,4"
"0,9709244783","584,2105713","2,5","19,6"
"0,9792244251","587,1855469","2,6","19,7"
"0,9878244905","591,9711914","2,6","19,9"
"0,995924494","595,1638184","2,6","20,0"
"1,004224499","601,3981323","2,6","20,2"
"1,012524504","604,4638672","2,7","20,3"
"1,020924393","610,871521","2,7","20,5"
"1,029424458","613,1454468","2,7","20,6"
"1,037624404","616,1422729","2,7","20,7"
"1,046024468","621,2446289","2,7","20,9"
"1,054124413","624,6829834","2,8","21,0"
"1,06282448","629,2175293","2,8","21,1"
"1,071024426","632,5244751","2,8","21,3"
"1,079224488","636,493103","2,8","21,4"
"1,087624436","640,192627","2,8","21,5"
"1,095824382","644,3141479","2,9","21,7"
"1,104424447","648,0144043","2,9","21,8"
"1,11262451","651,3737183","2,9","21,9"
"1,121024457","656,4786987","2,9","22,1"
"1,129224519","659,1571045","3,0","22,1"
"1,137624467","663,9362793","3,0","22,3"
"1,146124415","668,8851929","3,0","22,5"
"1,154324478","671,5689087","3,0","22,6"
"1,162624425","675,7944336","3,0","22,7"
"1,170824487","679,0930786","3,1","22,8"
"1,179424436","682,7069092","3,1","22,9"
"1,187724499","686,1948242","3,1","23,1"
"1,195924445","690,6387939","3,1","23,2"
"1,204324393","694,2474365","3,2","23,3"
"1,212524455","698,6784668","3,2","23,5"
"1,221124521","702,4990234","3,2","23,6"
"1,229324467","704,2857666","3,2","23,7"
"1,237624414","709,5023193","3,2","23,8"
"1,24592436","712,5543213","3,3","23,9"
"1,254224424","716,0835571","3,3","24,1"
"1,262824489","721,2651978","3,3","24,2"
"1,270924551","722,6114502","3,3","24,3"
"1,279324498","726,5054321","3,3","24,4"
"1,287524561","730,0283813","3,4","24,5"
"1,295924508","734,6613159","3,4","24,7"
"1,304424457","738,4957886","3,4","24,8"
"1,312524518","742,628418","3,4","25,0"
"1,320924466","744,9639893","3,5","25,0"
"1,329124528","750,1895142","3,5","25,2"
"1,337724477","752,8272705","3,5","25,3"
"1,346024424","758,0687866","3,5","25,5"
"1,354324487","761,0578003","3,5","25,6"
"1,362524433","763,8309937","3,6","25,7"
"1,370824497","767,4894409","3,6","25,8"
"1,379424562","770,1933594","3,6","25,9"
"1,387624392","774,1480103","3,6","26,0"
"1,395924455","779,7703857","3,7","26,2"
"1,404124401","780,0460815","3,7","26,2"
"1,412524465","785,2437744","3,7","26,4"
"1,42112453","789,1083984","3,7","26,5"
"1,429224476","792,8133545","3,7","26,6"
"1,437624539","794,9832764","3,8","26,7"
"1,445824486","797,9541626","3,8","26,8"
"1,454424435","801,7137451","3,8","26,9"
"1,462724498","805,9830933","3,8","27,1"
"1,470924444","809,2589722","3,9","27,2"
"1,479224507","813,126709","3,9","27,3"
"1,487524454","816,197998","3,9","27,4"
"1,496124403","820,0021362","3,9","27,6"
"1,504224465","822,6218872","3,9","27,6"
"1,512624412","826,7645874","4,0","27,8"
"1,520724474","829,1759644","4,0","27,9"
"1,529324423","832,914917","4,0","28,0"
"1,537724487","836,1002197","4,0","28,1"
"1,545924433","839,2034912","4,0","28,2"
"1,55422438","843,2406616","4,1","28,3"
"1,562424442","846,5790405","4,1","28,4"
"1,571024508","848,9568481","4,1","28,5"
"1,57922457","851,3043823","4,1","28,6"
"1,587624518","855,3572388","4,2","28,7"
"1,595824464","858,8986206","4,2","28,9"
"1,604224528","863,0164795","4,2","29,0"
"1,612724476","866,0722046","4,2","29,1"
"1,620924422","867,1453247","4,2","29,1"
"1,629324486","871,7180786","4,3","29,3"
"1,637424547","874,3798828","4,3","29,4"
"1,646024497","878,6937256","4,3","29,5"
"1,654324443","879,3129272","4,3","29,5"
"1,662524506","884,7880249","4,4","29,7"
"1,670924453","885,9138794","4,4","29,8"
"1,679124399","889,9196167","4,4","29,9"
"1,687724581","892,8829346","4,4","30,0"
"1,695924411","897,293396","4,4","30,2"
"1,704224474","899,5822144","4,5","30,2"
"1,71242442","902,2437744","4,5","30,3"
"1,720924485","906,2209473","4,5","30,5"
"1,729324549","908,6883545","4,5","30,5"
"1,737524495","912,2410889","4,5","30,7"
"1,745924442","914,7064819","4,6","30,7"
"1,754024388","916,6849365","4,6","30,8"
"1,762624453","920,5616455","4,6","30,9"
"1,771024517","924,7387695","4,6","31,1"
"1,779224463","925,8483276","4,7","31,1"
"1,787524526","929,8837891","4,7","31,2"
"1,795824473","934,4420776","4,7","31,4"
"1,804424422","937,2752075","4,7","31,5"
"1,812624485","938,3839722","4,7","31,5"
"1,820924431","942,2646484","4,8","31,7"
"1,829124494","943,8637085","4,8","31,7"
"1,837624442","947,8618164","4,8","31,9"
"1,846024506","949,3034058","4,8","31,9"
"1,854224452","952,3308716","4,9","32,0"
"1,862624516","957,4736938","4,9","32,2"
"1,870724461","959,2821045","4,9","32,2"
"1,879424528","962,8617554","4,9","32,4"
"1,887624474","965,9309082","4,9","32,5"
"1,895924537","967,0247803","5,0","32,5"
"1,904124483","969,9529419","5,0","32,6"
"1,912524547","974,225647","5,0","32,7"
"1,921024495","976,4467163","5,0","32,8"
"1,929224441","979,3564453","5,1","32,9"
"1,937524504","981,2979736","5,1","33,0"
"1,94572445","984,3688354","5,1","33,1"
"1,954324399","987,451416","5,1","33,2"
"1,962724463","990,4727783","5,1","33,3"
"1,970924409","992,0629272","5,2","33,3"
"1,979224473","995,3360596","5,2","33,4"
"1,987524419","999,3713379","5,2","33,6"
"1,996124368","1001,734558","5,2","33,7"
"2,004324431","1003,079468","5,2","33,7"
"2,012624378","1005,368347","5,3","33,8"
"2,02082444","1008,737122","5,3","33,9"
"2,029224504","1012,827148","5,3","34,0"
"2,037724452","1013,751038","5,3","34,1"
"2,045924282","1017,35321","5,4","34,2"
"2,054324579","1018,222229","5,4","34,2"
"2,062424291","1021,473206","5,4","34,3"
"2,071024357","1024,0177","5,4","34,4"
"2,079424653","1026,993286","5,4","34,5"
"2,087624483","1028,641235","5,5","34,6"
"2,095924663","1030,577271","5,5","34,6"
"2,104124492","1034,261841","5,5","34,8"
"2,112824442","1036,803101","5,5","34,8"
"2,120924387","1038,696899","5,6","34,9"
"2,129224567","1041,463623","5,6","35,0"
"2,137424397","1043,670166","5,6","35,1"
"2,145824461","1045,403931","5,6","35,1"
"2,154424293","1048,107788","5,6","35,2"
"2,162524471","1050,418945","5,7","35,3"
"2,170924302","1054,661255","5,7","35,4"
"2,179124598","1056,44751","5,7","35,5"
"2,18772443","1059,534424","5,7","35,6"
"2,196024377","1061,092285","5,7","35,7"
"2,204324324","1063,286865","5,8","35,7"
"2,212624504","1064,340332","5,8","35,8"
"2,220824333","1067,971436","5,8","35,9"
"2,229424399","1070,389648","5,8","36,0"
"2,237624694","1072,961548","5,9","36,1"
"2,245924408","1075,801025","5,9","36,1"
"2,25412447","1075,974365","5,9","36,2"
"2,262624419","1078,668945","5,9","36,2"
"2,2711246","1083,146729","5,9","36,4"
"2,279224545","1084,081177","6,0","36,4"
"2,287624609","1085,062866","6,0","36,5"
"2,295824439","1089,134766","6,0","36,6"
"2,30432462","1089,522949","6,0","36,6"
"2,312724451","1091,815796","6,1","36,7"
"2,320924513","1095,734375","6,1","36,8"
"2,32922446","1095,740723","6,1","36,8"
"2,337424523","1097,803101","6,1","36,9"
"2,346124472","1102,791626","6,1","37,1"
"2,354324535","1102,708252","6,2","37,1"
"2,362624482","1106,305664","6,2","37,2"
"2,370924428","1106,80542","6,2","37,2"
"2,379224375","1108,961182","6,2","37,3"
"2,387724556","1111,809082","6,3","37,4"
"2,395924619","1115,150146","6,3","37,5"
"2,40432445","1115,493042","6,3","37,5"
"2,412424395","1115,445801","6,3","37,5"
"2,421024461","1119,239868","6,3","37,6"
"2,429424525","1122,380493","6,4","37,7"
"2,43752447","1124,476807","6,4","37,8"
"2,445924534","1124,999023","6,4","37,8"
"2,454024479","1128,204834","6,4","37,9"
"2,462724429","1129,04834","6,4","37,9"
"2,470924491","1132,311157","6,5","38,0"
"2,479224438","1133,048828","6,5","38,1"
"2,487524385","1132,962036","6,5","38,1"
"2,495824564","1137,583008","6,5","38,2"
"2,504424397","1138,626343","6,6","38,3"
"2,51262446","1140,096558","6,6","38,3"
"2,520924406","1143,284546","6,6","38,4"
"2,529124469","1144,161987","6,6","38,4"
"2,53762465","1146,492554","6,6","38,5"
"2,546124365","1148,617188","6,7","38,6"
"2,554224544","1150,328369","6,7","38,7"
"2,562624375","1152,061401","6,7","38,7"
"2,57082467","1152,011353","6,7","38,7"
"2,579424503","1154,828857","6,8","38,8"
"2,587624565","1156,512939","6,8","38,9"
"2,595924512","1156,178833","6,8","38,9"
"2,604224459","1159,355957","6,8","39,0"
"2,612524405","1160,395264","6,8","39,0"
"2,621024587","1161,994507","6,9","39,0"
"2,629224416","1165,450317","6,9","39,2"
"2,63762448","1167,38916","6,9","39,2"
"2,64582431","1167,834351","6,9","39,2"
"2,654324491","1168,707397","6,9","39,3"
"2,662724322","1170,706543","7,0","39,3"
"2,670924384","1172,442139","7,0","39,4"
"2,679224331","1173,92627","7,0","39,4"
"2,687424394","1175,773193","7,0","39,5"
"2,696024459","1177,846313","7,1","39,6"
"2,704324406","1179,168823","7,1","39,6"
"2,712624586","1178,966431","7,1","39,6"
"2,720924532","1181,409912","7,1","39,7"
"2,729124595","1182,785522","7,1","39,7"
"2,737724427","1183,889526","7,2","39,8"
"2,74592449","1185,453735","7,2","39,8"
"2,754224437","1187,549683","7,2","39,9"
"2,762424499","1188,981445","7,2","40,0"
"2,771024332","1189,326904","7,3","40,0"
"2,779424396","1191,432739","7,3","40,0"
"2,787524341","1193,115601","7,3","40,1"
"2,795924405","1192,711182","7,3","40,1"
"2,804124467","1194,382813","7,3","40,1"
"2,812724533",1195,"7,4","40,2"
"2,820924362","1198,632324","7,4","40,3"
"2,829224542","1198,922241","7,4","40,3"
"2,837524256","1201,437134","7,4","40,4"
"2,845824436","1203,015259","7,4","40,4"
"2,854324617","1203,370361","7,5","40,4"
"2,862524446","1204,654297","7,5","40,5"
"2,87092451","1205,094849","7,5","40,5"
"2,879124573","1206,475708","7,5","40,5"
"2,887624521","1207,261963","7,6","40,6"
"2,896024352","1208,466064","7,6","40,6"
"2,904224647","1209,791138","7,6","40,7"
"2,912624479","1211,580566","7,6","40,7"
"2,920824541","1212,834961","7,6","40,8"
"2,929524258","1213,391968","7,7","40,8"
"2,937624436","1212,790649","7,7","40,8"
"2,945924383","1214,957153","7,7","40,8"
"2,954124445","1216,016357","7,7","40,9"
"2,962524276","1214,793579","7,8","40,8"
"2,971124575","1218,986206","7,8","41,0"
"2,979224287","1219,414429","7,8","41,0"
"2,987624584","1220,380859","7,8","41,0"
"2,995724296","1220,184326","7,8","41,0"
"3,004324362","1221,153931","7,9","41,0"
"3,012624542","1222,56665","7,9","41,1"
"3,020924488","1223,748169","7,9","41,1"
"3,029124551","1224,154419","7,9","41,1"
"3,03732438","1225,716431","8,0","41,2"
"3,046024563","1225,668701","8,0","41,2"
"3,054224393","1227,680176","8,0","41,3"
"3,062524572","1227,042603","8,0","41,2"
"3,070824519","1228,154419","8,0","41,3"
"3,079124466","1231,219604","8,1","41,4"
"3,087724298","1230,102051","8,1","41,3"
"3,095924594","1230,44873","8,1","41,3"
"3,104224308","1231,150391","8,1","41,4"
"3,112424603","1230,411987","8,1","41,3"
"3,121024436","1233,243408","8,2","41,4"
"3,129324382","1233,669678","8,2","41,5"
"3,137624329","1233,49646","8,2","41,4"
"3,145924509","1234,477051","8,2","41,5"
"3,154124338","1235,787109","8,3","41,5"
"3,162724404","1234,923218","8,3","41,5"
"3,170924466","1237,082642","8,3","41,6"
"3,179224413","1237,784546","8,3","41,6"
"3,187424476","1237,612061","8,3","41,6"
"3,195924424","1238,525757","8,4","41,6"
"3,204424605","1237,591553","8,4","41,6"
"3,212524317","1238,27356","8,4","41,6"
"3,220924614","1239,140503","8,4","41,6"
"3,22902456","1239,60376","8,5","41,7"
"3,237624625","1239,932129","8,5","41,7"
"3,245924339","1241,426758","8,5","41,7"
"3,254224519","1242,621704","8,5","41,8"
"3,262524465","1242,581055","8,5","41,8"
"3,270724528","1241,491211","8,6","41,7"
"3,27932436","1243,099731","8,6","41,8"
"3,28762454","1243,164307","8,6","41,8"
"3,295924254","1243,463989","8,6","41,8"
"3,304124549","1244,306396","8,6","41,8"
"3,312624498","1243,760254","8,7","41,8"
"3,321124446","1244,45813","8,7","41,8"
"3,329124274","1245,398193","8,7","41,8"
"3,337624455","1244,477417","8,7","41,8"
"3,345824518","1245,973633","8,8","41,9"
"3,354324466","1244,889526","8,8","41,8"
"3,362624645","1248,098633","8,8","41,9"
"3,370924359","1246,374268","8,8","41,9"
"3,379224539","1247,686768","8,8","41,9"
"3,387424369","1245,866333","8,9","41,9"
"3,396024434","1246,206055","8,9","41,9"
"3,404224497","1246,037476","8,9","41,9"
"3,412524443","1247,411621","8,9","41,9"
"3,420724506","1247,00769","9,0","41,9"
"3,429224454","1247,247681","9,0","41,9"
"3,437724635","1248,229858","9,0","41,9"
"3,445824581","1248,234253","9,0","41,9"
"3,454224412","1248,215942","9,0","41,9"
"3,462424474","1249,224243","9,1","42,0"
"3,47102454","1248,261841","9,1","41,9"
"3,479324486","1248,545898","9,1","42,0"
"3,487624666","1247,897583","9,1","41,9"
"3,49592438","1248,996582","9,2","42,0"
"3,504124675","1247,631104","9,2","41,9"
"3,512724508","1248,664917","9,2","42,0"
"3,52092457","1247,970093","9,2","41,9"
"3,529324401","1248,225098","9,2","41,9"
"3,53742458","1248,95459","9,3","42,0"
"3,546024412","1249,591797","9,3","42,0"
"3,554424476","1248,490845","9,3","42,0"
"3,562524421","1250,577881","9,3","42,0"
"3,570924485","1249,312866","9,3","42,0"
"3,579124315","1247,492065","9,4","41,9"
"3,58772438","1248,354858","9,4","41,9"
"3,595924443","1248,33667","9,4","41,9"
"3,60422439","1247,550171","9,4","41,9"
"3,612524336","1247,737427","9,5","41,9"
"3,620824516","1248,202881","9,5","41,9"
"3,629324464","1247,13623","9,5","41,9"
"3,637624411","1246,337402","9,5","41,9"
"3,645924591","1246,908325","9,5","41,9"
"3,65412442","1247,066162","9,6","41,9"
"3,662624602","1249,311035","9,6","42,0"
"3,671124317","1246,591309","9,6","41,9"
"3,679224495","1245,662354","9,6","41,9"
"3,687624326","1246,193848","9,7","41,9"
"3,695824621","1245,115479","9,7","41,8"
"3,704324337","1246,177368","9,7","41,9"
"3,712624517","1247,446045","9,7","41,9"
"3,720924463","1246,921265","9,7","41,9"
"3,729124526","1245,280518","9,8","41,8"
"3,737524357","1246,52063","9,8","41,9"
"3,746024538","1245,285522","9,8","41,8"
"3,754224368","1245,947632","9,8","41,9"
"3,762624432","1245,398315","9,8","41,8"
"3,770824261","1244,065308","9,9","41,8"
"3,779324442","1243,194336","9,9","41,8"
"3,787724506","1244,722656","9,9","41,8"
"3,795824452","1242,046631","9,9","41,7"
"3,804224516","1242,189209","10,0","41,7"
"3,812424345","1243,556519","10,0","41,8"
"3,821124528","1242,249756","10,0","41,7"
"3,829324357","1242,929199","10,0","41,8"
"3,83752442","1242,400635","10,0","41,7"
"3,845824367","1240,799438","10,1","41,7"
"3,854224431","1240,871826","10,1","41,7"
"3,862724379","1240,251465","10,1","41,7"
"3,870924441","1241,579224","10,1","41,7"
"3,879324273","1239,837524","10,2","41,7"
"3,887424451","1240,376465","10,2","41,7"
"3,896024516","1239,43396","10,2","41,6"
"3,904324463","1238,707275","10,2","41,6"
"3,912524292","1238,685547","10,2","41,6"
"3,920924356","1238,645264","10,3","41,6"
"3,929124419","1237,896606","10,3","41,6"
"3,937724484","1237,311646","10,3","41,6"
"3,945924314","1235,110107","10,3","41,5"
"3,954224726","1235,639282","10,4","41,5"
"3,962424556","1235,090088","10,4","41,5"
"3,97082462","1234,647339","10,4","41,5"
"3,979424453","1235,84668","10,4","41,5"
"3,987524631","1234,665405","10,4","41,5"
"3,995924229","1234,000488","10,5","41,5"
"4,004124524","1233,429443","10,5","41,4"
"4,012724357","1231,746948","10,5","41,4"
"4,021024304","1233,200806","10,5","41,4"
"4,029224599","1232,044922","10,5","41,4"
"4,037624663","1230,611694","10,6","41,4"
"4,045824493","1230,108643","10,6","41,3"
"4,054424325","1230,841187","10,6","41,4"
"4,062624621","1229,046631","10,6","41,3"
"4,070924567","1229,090088","10,7","41,3"
"4,079124397","1227,720337","10,7","41,3"
"4,08772423","1227,706177","10,7","41,3"
"4,096124294","1228,270386","10,7","41,3"
"4,104224472","1227,571411","10,7","41,2"
"4,112624536","1227,525635","10,8","41,2"
"4,120724248","1227,986084","10,8","41,3"
"4,129424198","1225,635254","10,8","41,2"
"4,13772461","1224,298096","10,8","41,1"
"4,14592444","1224,233398","10,9","41,1"
"4,154224387","1223,747192","10,9","41,1"
"4,162424216","1223,085693","10,9","41,1"
"4,171024515","1224,885986","10,9","41,2"
"4,179324461","1223,218872","10,9","41,1"
"4,187624408","1223,161743","11,0","41,1"
"4,195824238","1220,327393","11,0","41,0"
"4,204324419","1220,771362","11,0","41,0"
"4,212724483","1220,301147","11,0","41,0"
"4,220924778","1220,190063","11,0","41,0"
"4,229324376","1220,785156","11,1","41,0"
"4,237524672","1217,975952","11,1","40,9"
"4,246124504","1219,242432","11,1","41,0"
"4,2543248","1218,814575","11,1","41,0"
"4,262624281","1219,500977","11,2","41,0"
"4,270924228","1216,755493","11,2","40,9"
"4,27922464","1215,517944","11,2","40,8"
"4,287824473","1215,680298","11,2","40,8"
"4,295924185","1214,634888","11,2","40,8"
"4,304324249","1215,881714","11,3","40,9"
"4,312424427","1214,278809","11,3","40,8"
"4,321024725","1212,920898","11,3","40,8"
"4,329424789","1212,010132","11,3","40,7"
"4,337524502","1211,291382","11,4","40,7"
"4,345924566","1213,059204","11,4","40,8"
"4,354024744","1210,836304","11,4","40,7"
"4,362724694","1210,59729","11,4","40,7"
"4,371024175","1210,316162","11,4","40,7"
"4,37922447","1209,221802","11,5","40,6"
"4,387524417","1206,771851","11,5","40,6"
"4,395824829","1207,849731","11,5","40,6"
"4,404424196","1207,668457","11,5","40,6"
"4,412624492","1206,430054","11,6","40,5"
"4,420924438","1205,672729","11,6","40,5"
"4,429124734","1206,041016","11,6","40,5"
"4,437724101","1205,169434","11,6","40,5"
"4,446024513","1202,99353","11,6","40,4"
"4,454224343","1203,794556","11,7","40,5"
"4,462624407","1203,377808","11,7","40,4"
"4,470724119","1202,091309","11,7","40,4"
"4,479424535","1200,356689","11,7","40,3"
"4,487624364","1199,593506","11,7","40,3"
"4,495924777","1199,873901","11,8","40,3"
"4,504224258","1201,58606","11,8","40,4"
"4,512424553","1200,602051","11,8","40,3"
"4,521024386","1199,230835","11,8","40,3"
"4,529224681","1197,637573","11,9","40,2"
"4,537624745","1197,218628","11,9","40,2"
"4,545824575","1197,749512","11,9","40,2"
"4,554224639","1196,344849","11,9","40,2"
"4,562724354","1194,837646","11,9","40,1"
"4,570924649","1194,938232","12,0","40,2"
"4,57922413","1195,527954","12,0","40,2"
"4,587424426","1195,018066","12,0","40,2"
"4,596024724","1193,095337","12,0","40,1"
"4,604324671","1193,115601","12,1","40,1"
"4,612624152","1191,862427","12,1","40,0"
"4,620824447","1190,95166","12,1","40,0"
"4,629224511","1189,521118","12,1","40,0"
"4,637724692","1189,194946","12,1","40,0"
"4,645924056","1188,190063","12,2","39,9"
"4,654224469","1188,612061","12,2","39,9"
"4,662424298","1187,754395","12,2","39,9"
"4,671024597","1187,183594","12,2","39,9"
"4,679324543","1187,22522","12,2","39,9"
"4,687524373","1186,635986","12,3","39,9"
"4,69582432","1186,205444","12,3","39,9"
"4,704124732","1185,248657","12,3","39,8"
"4,712724565","1185,882568","12,3","39,8"
"4,721024512","1184,764893","12,4","39,8"
"4,729224341","1183,624268","12,4","39,8"
"4,737424637","1182,748535","12,4","39,7"
"4,7458247","1181,10022","12,4","39,7"
"4,754524185","1181,36792","12,4","39,7"
"4,762524246","1182,246826","12,5","39,7"
"4,77092431","1181,389038","12,5","39,7"
"4,779124605","1179,709961","12,5","39,6"
"4,78762432","1179,322754","12,5","39,6"
"4,796024384","1179,004883","12,6","39,6"
"4,804224679","1177,604736","12,6","39,6"
"4,812624743","1175,534912","12,6","39,5"
"4,820824107","1178,324463","12,6","39,6"
"4,829424406","1177,345459","12,6","39,6"
"4,837624235","1175,942383","12,7","39,5"
"4,845924648","1174,194702","12,7","39,5"
"4,854124477","1174,8396","12,7","39,5"
"4,862624193","1174,450073","12,7","39,5"
"4,871024257","1174,250732","12,8","39,5"
"4,879124435","1171,002441","12,8","39,3"
"4,887624616","1172,439697","12,8","39,4"
"4,895724328","1171,641479","12,8","39,4"
"4,904324161","1170,425659","12,8","39,3"
"4,912624574","1169,182007","12,9","39,3"
"4,92092452","1169,97168","12,9","39,3"
"4,929224467","1169,199219","12,9","39,3"
"4,937424297","1168,682373","12,9","39,3"
"4,946124247","1168,291626","12,9","39,3"
"4,954224425","1168,265137","13,0","39,3"
"4,962624023","1167,498779","13,0","39,2"
"4,970724201","1166,172241","13,0","39,2"
"4,979324499","1165,908325","13,0","39,2"
"4,987724563","1165,815186","13,1","39,2"
"4,995824741","1165,12793","13,1","39,2"
"5,00422434","1164,988892","13,1","39,1"
"5,012424635","1165,078613","13,1","39,1"
"5,021124585","1164,179443","13,1","39,1"
"5,029324414","1165,060547","13,2","39,1"
"5,037524244","1161,829346","13,2","39,0"
"5,045824657","1161,557617","13,2","39,0"
"5,054124603","1161,134766","13,2","39,0"
"5,062724436","1161,943115","13,3","39,0"
"5,070924266","1161,537109","13,3","39,0"
"5,07932433","1160,764282","13,3","39,0"
"5,087424508","1158,811157","13,3","38,9"
"5,095924689","1158,748779","13,3","38,9"
"5,104324287","1157,305664","13,4","38,9"
"5,112524582","1158,062866","13,4","38,9"
"5,120924646","1157,111328","13,4","38,9"
"5,129124476","1156,412476","13,4","38,9"
"5,137624657","1155,885254","13,4","38,8"
"5,145924138","1156,694702","13,5","38,9"
"5,154224551","1154,272827","13,5","38,8"
"5,162524497","1154,13916","13,5","38,8"
"5,17082491","1154,524292","13,5","38,8"
"5,179424277","1152,846191","13,6","38,7"
"5,187624572","1152,942627","13,6","38,7"
"5,196024636","1152,936157","13,6","38,7"
"5,204024697","1152,500732","13,6","38,7"
"5,212724181","1150,33606","13,6","38,7"
"5,221024594","1150,02478","13,7","38,6"
"5,229224423","1150,389526","13,7","38,7"
"5,237624487","1150,241821","13,7","38,7"
"5,2457242","1149,004272","13,7","38,6"
"5,254424149","1149,229492","13,8","38,6"
"5,262524328","1149,040039","13,8","38,6"
"5,27082474","1149,286133","13,8","38,6"
"5,279124221","1147,123047","13,8","38,5"
"5,287524285","1145,748535","13,8","38,5"
"5,296124583","1145,467407","13,9","38,5"
