mm,N,Def,Cont
"0,3597119586","346,2554932","0,9","12,5"
"0,3630119547","348,7654724","0,9","12,6"
"0,3664119514","353,8277588","0,9","12,8"
"0,3696119467","356,3261719","0,9","12,9"
"0,3731119734","357,8304749","0,9","13,0"
"0,3763119686","358,8674316","0,9","13,0"
"0,3797119654","364,5148926","0,9","13,2"
"0,3830119614","365,8421326","0,9","13,3"
"0,3863119575","370,1112671","0,9","13,4"
"0,3897119542","371,3138428","0,9","13,5"
"0,3930119503","377,3406677","0,9","13,7"
"0,3963119754","379,0306396","1,0","13,7"
"0,3996119423","380,57547","1,0","13,8"
"0,4030119391","386,1432495","1,0","14,0"
"0,4062119344","385,8346558","1,0","14,0"
"0,4096119894","391,1349792","1,0","14,2"
"0,4128119846","394,436554","1,0","14,3"
"0,4163119531","397,8763733","1,0","14,4"
"0,4195119483","399,473999","1,0","14,5"
"0,423011975","404,01651","1,0","14,6"
"0,4262119702","406,7711182","1,0","14,7"
"0,4297119678","409,7061157","1,0","14,8"
"0,4328119623","411,9502563","1,0","14,9"
"0,4363119598","416,7145691","1,0","15,1"
"0,4395119551","415,4356079","1,1","15,1"
"0,4430119817","420,5830688","1,1","15,2"
"0,4461119471","424,0223999","1,1","15,4"
"0,4497119454","426,1204834","1,1","15,4"
"0,4528119691","431,3677063","1,1","15,6"
"0,4563119666","432,0602722","1,1","15,7"
"0,4595119619","435,8753662","1,1","15,8"
"0,4630119594","438,3919373","1,1","15,9"
"0,4662119547","440,6302185","1,1","16,0"
"0,4696119515","444,7189026","1,1","16,1"
"0,4730119773","448,5380554","1,1","16,3"
"0,4763119443","451,2403564","1,1","16,3"
"0,4796119694","453,348999","1,2","16,4"
"0,4830119662","457,0511475","1,2","16,6"
"0,4863119622","461,1097412","1,2","16,7"
"0,4897119881","463,6551208","1,2","16,8"
"0,493011955","465,2691956","1,2","16,9"
"0,4964119518","468,2737732","1,2","17,0"
"0,4997119769","471,487793","1,2","17,1"
"0,5031119737","475,9637451","1,2","17,2"
"0,506311969","479,4269409","1,2","17,4"
"0,5097119367","479,6330872","1,2","17,4"
"0,512911961","483,341095","1,2","17,5"
"0,5163119869","484,6201477","1,2","17,6"
"0,519612012","489,5296936","1,2","17,7"
"0,5228119782","491,4279175","1,3","17,8"
"0,5263119466","495,0574341","1,3","17,9"
"0,5294119702","497,9731445","1,3","18,0"
"0,5330119394","500,6009521","1,3","18,1"
"0,5361119631","503,1719971","1,3","18,2"
"0,5397119905","506,9936829","1,3","18,4"
"0,5427119551","509,1195374","1,3","18,4"
"0,5463119243","514,2370605","1,3","18,6"
"0,5494120061","515,8208008","1,3","18,7"
"0,5529119746","517,9505615","1,3","18,8"
"0,5561119407","522,2315674","1,3","18,9"
"0,5596119674","523,4261475","1,3","19,0"
"0,5628119335","527,4631348","1,4","19,1"
"0,5663120184","530,9078979","1,4","19,2"
"0,5695119845","532,8439331","1,4","19,3"
"0,5729119522","536,6110229","1,4","19,4"
"0,5762119774","540,9889526","1,4","19,6"
"0,579611945","542,0994263","1,4","19,6"
"0,5829119702","543,8535156","1,4","19,7"
"0,5863119961","546,9560547","1,4","19,8"
"0,589611963","550,8689575","1,4","20,0"
"0,5930119307","554,090332","1,4","20,1"
"0,5963119558","556,96698","1,4","20,2"
"0,5997119817","558,4025269","1,4","20,2"
"0,6030119486","563,2095337","1,4","20,4"
"0,6064119745","565,0180054","1,5","20,5"
"0,6097119996","568,4398804","1,5","20,6"
"0,6130119665","570,8265991","1,5","20,7"
"0,6163119335","573,7998047","1,5","20,8"
"0,6197119593","576,6348877","1,5","20,9"
"0,6230119845","577,911499","1,5","20,9"
"0,6263119514","581,2996216","1,5","21,1"
"0,6296119183","583,0962524","1,5","21,1"
"0,6329119434","587,0848999","1,5","21,3"
"0,6363119693","590,8287964","1,5","21,4"
"0,6395119937","593,5687256","1,5","21,5"
"0,6429119614","593,9433594","1,5","21,5"
"0,6462119865","597,5021973","1,6","21,6"
"0,6496120124","600,4139404","1,6","21,8"
"0,6527119778","603,4368896","1,6","21,9"
"0,656311947","605,3774414","1,6","21,9"
"0,6594119706","607,3880615","1,6","22,0"
"0,6630119398","611,2817383","1,6","22,1"
"0,6660119626","612,5602417","1,6","22,2"
"0,6697119908","617,1651611","1,6","22,4"
"0,6727119555","618,5925903","1,6","22,4"
"0,6763119247","621,8080444","1,6","22,5"
"0,679511949","624,645813","1,6","22,6"
"0,6829119749","626,7328491","1,6","22,7"
"0,686212","630,2131348","1,6","22,8"
"0,689511967","631,5361328","1,7","22,9"
"0,6929119346","637,1195679","1,7","23,1"
"0,6962119598","637,8355103","1,7","23,1"
"0,6996119275","639,6955566","1,7","23,2"
"0,7029119526","643,9842529","1,7","23,3"
"0,7063119785","644,7623901","1,7","23,4"
"0,7096120036","648,0840454","1,7","23,5"
"0,7129119123","649,8327026","1,7","23,5"
"0,7164119972","653,1733398","1,7","23,7"
"0,7196119633","654,8301392","1,7","23,7"
"0,723011931","658,0597534","1,7","23,8"
"0,7262119554","661,0869141","1,7","24,0"
"0,729711982","661,6943359","1,8","24,0"
"0,7329120064","665,1887817","1,8","24,1"
"0,7362119733","668,7054443","1,8","24,2"
"0,739611941","670,7425537","1,8","24,3"
"0,7428119654","672,5643311","1,8","24,4"
"0,7463119338","675,4743042","1,8","24,5"
"0,7495119582","677,6627197","1,8","24,6"
"0,7530119848","679,6413574","1,8","24,6"
"0,7561119502","683,1422119","1,8","24,8"
"0,7596119187","685,4380493","1,8","24,8"
"0,7627120005","687,5909424","1,8","24,9"
"0,7663119697","690,3432617","1,8","25,0"
"0,7694119351","693,2832031","1,8","25,1"
"0,7730119625","695,703186","1,9","25,2"
"0,7761119279","698,4040527","1,9","25,3"
"0,7796119545","699,8453979","1,9","25,4"
"0,7828119789","701,5092163","1,9","25,4"
"0,7863119473","704,7094116","1,9","25,5"
"0,7894119127","706,4610596","1,9","25,6"
"0,7930119402","709,1659546","1,9","25,7"
"0,7962119063","711,3699951","1,9","25,8"
"0,7997119912","713,4649048","1,9","25,9"
"0,8029119573","714,6946411","1,9","25,9"
"0,806311925","717,7787476","1,9","26,0"
"0,8096119501","721,8270264","1,9","26,2"
"0,813011976","723,5435181","2,0","26,2"
"0,8163120012","724,864502","2,0","26,3"
"0,8197119688","728,1204834","2,0","26,4"
"0,823011994","731,9301147","2,0","26,5"
"0,8263119609","731,2842407","2,0","26,5"
"0,8297119286","732,3148193","2,0","26,5"
"0,8330119537","735,4310913","2,0","26,6"
"0,8363119788","738,3825684","2,0","26,8"
"0,8397119465","741,2043457","2,0","26,9"
"0,8430119716","743,1397705","2,0","26,9"
"0,8464119975","746,6600342","2,0","27,1"
"0,8496119637","748,2459717","2,0","27,1"
"0,8530119314","749,8227539","2,1","27,2"
"0,8562119557","752,24646","2,1","27,3"
"0,8595119227","754,1516724","2,1","27,3"
"0,8629119485","755,3787231","2,1","27,4"
"0,8661119729","758,5964355","2,1","27,5"
"0,8696119414","762,2064209","2,1","27,6"
"0,872711965","763,4081421","2,1","27,7"
"0,8763119342","766,4113159","2,1","27,8"
"0,879311957","765,4195557","2,1","27,7"
"0,8830119852","769,3946533","2,1","27,9"
"0,8860119498","771,753418","2,1","28,0"
"0,889711978","771,5164185","2,1","28,0"
"0,8927120008","776,607605","2,1","28,1"
"0,8962119693","778,1327515","2,2","28,2"
"0,8994119354","778,5217285","2,2","28,2"
"0,9029119621","782,9523315","2,2","28,4"
"0,9061119864","784,5672607","2,2","28,4"
"0,9095119541","786,5194092","2,2","28,5"
"0,9128119793","786,609436","2,2","28,5"
"0,9162119469","791,0801392","2,2","28,7"
"0,9195119721","792,3551636","2,2","28,7"
"0,922911998","795,0144043","2,2","28,8"
"0,9262119649","796,4840698","2,2","28,9"
"0,9296119326","798,5153198","2,2","28,9"
"0,9329119577","801,4371948","2,2","29,0"
"0,9363119254","800,4213867","2,3","29,0"
"0,9396119505","804,5321655","2,3","29,1"
"0,9430119764","806,4458008","2,3","29,2"
"0,9463120015","807,5637207","2,3","29,3"
"0,9497119692","810,3703003","2,3","29,4"
"0,9530119943","811,309082","2,3","29,4"
"0,9563119612","815,6741943","2,3","29,6"
"0,9596119864","815,2287598","2,3","29,5"
"0,9629119533","817,8105469","2,3","29,6"
"0,9663119792","819,565918","2,3","29,7"
"0,9695119453","819,8655396","2,3","29,7"
"0,9729119712","825,4887085","2,3","29,9"
"0,9762119381","826,6029663","2,3","29,9"
"0,979611964","826,9923706","2,4","30,0"
"0,9829119892","829,7655029","2,4","30,1"
"0,9863119568","834,2941895","2,4","30,2"
"0,9894119805","836,3899536","2,4","30,3"
"0,9929119489","836,2987061","2,4","30,3"
"0,9961119733","836,7568359","2,4","30,3"
"0,9996119999","840,8429565","2,4","30,5"
"1,002712024","842,1430054","2,4","30,5"
"1,006311935","844,4160156","2,4","30,6"
"1,009411958","845,4901733","2,4","30,6"
"1,013011986","849,3300171","2,4","30,8"
"1,016111893","850,6867065","2,4","30,8"
"1,019611919","851,1031494","2,5","30,8"
"1,022811944","854,8980713","2,5","31,0"
"1,02631197","855,7994385","2,5","31,0"
"1,029511878","856,3794556","2,5","31,0"
"1,032912021","858,1593018","2,5","31,1"
"1,036211929","860,2622681","2,5","31,2"
"1,039512071","863,3796997","2,5","31,3"
"1,04291198","864,8988037","2,5","31,3"
"1,046211889","867,62677","2,5","31,4"
"1,049612031","868,0913696","2,5","31,5"
"1,053011941","870,9876709","2,5","31,6"
"1,056311966","873,0565186","2,5","31,6"
"1,059611991","875,7615356","2,5","31,7"
"1,062912016","877,3859253","2,6","31,8"
"1,066311926","877,3117676","2,6","31,8"
"1,069611951","881,7093506","2,6","31,9"
"1,073011977","881,8812256","2,6","32,0"
"1,076211885","886,7427979","2,6","32,1"
"1,079612027","885,7908325","2,6","32,1"
"1,082911936","886,9802856","2,6","32,1"
"1,08611196","889,6668701","2,6","32,2"
"1,089611987","890,7421265","2,6","32,3"
"1,09271201","893,7904053","2,6","32,4"
"1,096312038","895,9572144","2,6","32,5"
"1,099411945","897,362793","2,6","32,5"
"1,102911972","900,1630249","2,7","32,6"
"1,106011995","901,7661743","2,7","32,7"
"1,109611906","902,9353638","2,7","32,7"
"1,112611929","904,1401978","2,7","32,8"
"1,116311957","905,7166138","2,7","32,8"
"1,119411864","908,5038452","2,7","32,9"
"1,122911891","908,9800415","2,7","32,9"
"1,126111915","911,5516968","2,7","33,0"
"1,129511941","913,8783569","2,7","33,1"
"1,132811966","916,781189","2,7","33,2"
"1,136211992","918,1521606","2,7","33,3"
"1,139511901","919,3970947","2,7","33,3"
"1,142912043","922,9370728","2,7","33,4"
"1,146211952","924,1138306","2,8","33,5"
"1,149611978","925,536438","2,8","33,5"
"1,152912003","929,8464355","2,8","33,7"
"1,156311913","930,9919434","2,8","33,7"
"1,159611938","929,7666626","2,8","33,7"
"1,163011964","935,2546997","2,8","33,9"
"1,166311989","936,5112915","2,8","33,9"
"1,169711898","938,833313","2,8","34,0"
"1,17301204","939,3504639","2,8","34,0"
"1,176311948","941,1712036","2,8","34,1"
"1,179611974","943,420105","2,8","34,2"
"1,183011999","943,5501099","2,8","34,2"
"1,186311908","946,5629272","2,9","34,3"
"1,18961205","947,0330811","2,9","34,3"
"1,192911958","949,2205811","2,9","34,4"
"1,196211867","952,9877319","2,9","34,5"
"1,199512009","955,371582","2,9","34,6"
"1,202811917","957,0879517","2,9","34,7"
"1,20621206","959,1577759","2,9","34,8"
"1,209511968","960,4867554","2,9","34,8"
"1,212911994","960,8712769","2,9","34,8"
"1,216112019","964,1039429","2,9","34,9"
"1,219511928","963,5495605","2,9","34,9"
"1,222611952","969,0210571","2,9","35,1"
"1,22631198","969,9919434","2,9","35,1"
"1,229311886","970,9053955","3,0","35,2"
"1,233011914","975,5715942","3,0","35,3"
"1,236011937","977,2134399","3,0","35,4"
"1,239611965","976,725647","3,0","35,4"
"1,242711988","980,1488647","3,0","35,5"
"1,246212015","980,7658081","3,0","35,5"
"1,249411923","983,9155884","3,0","35,6"
"1,252811949","986,0877686","3,0","35,7"
"1,256111974","988,0414429","3,0","35,8"
"1,259511883","990,0703125","3,0","35,9"
"1,262912026","989,8164063","3,0","35,9"
"1,266111934","995,0542603","3,0","36,1"
"1,26951196","995,6304321","3,1","36,1"
"1,272911985","998,8421021","3,1","36,2"
"1,276212011","995,8858643","3,1","36,1"
"1,27961192","1001,257874","3,1","36,3"
"1,282811944","1003,889221","3,1","36,4"
"1,286311971","1001,302124","3,1","36,3"
"1,289511995","1006,709106","3,1","36,5"
"1,292912021","1008,638672","3,1","36,5"
"1,29621193","1010,778809","3,1","36,6"
"1,299511955","1014,301819","3,1","36,8"
"1,302911981","1014,919739","3,1","36,8"
"1,30621189","1016,733459","3,1","36,8"
"1,309612032","1017,406311","3,1","36,9"
"1,31281194","1020,1203","3,2","37,0"
"1,316211966","1021,017395","3,2","37,0"
"1,31941199","1024,356079","3,2","37,1"
"1,322911901","1026,110352","3,2","37,2"
"1,326112041","1029,078491","3,2","37,3"
"1,329611952","1030,392456","3,2","37,3"
"1,332711859","1030,412109","3,2","37,3"
"1,336212002","1033,661499","3,2","37,5"
"1,33941191","1034,625488","3,2","37,5"
"1,342911936","1036,054932","3,2","37,5"
"1,34601196","1040,444336","3,2","37,7"
"1,349611987","1041,759521","3,2","37,7"
"1,352712011","1043,296387","3,3","37,8"
"1,356312038","1044,883911","3,3","37,9"
"1,359311945","1046,35376","3,3","37,9"
"1,362911972","1047,077515","3,3","37,9"
"1,366111997","1050,05957","3,3","38,0"
"1,369611907","1052,173218","3,3","38,1"
"1,372812048","1052,612427","3,3","38,1"
"1,376211957","1054,697998","3,3","38,2"
"1,379511982","1057,889648","3,3","38,3"
"1,382912008","1059,146362","3,3","38,4"
"1,386211917","1061,533813","3,3","38,5"
"1,389611943","1062,89563","3,3","38,5"
"1,392911968","1064,192749","3,3","38,6"
"1,396211993","1066,40686","3,4","38,6"
"1,399611902","1069,368652","3,4","38,7"
"1,402912044","1070,216064","3,4","38,8"
"1,406311954","1073,046387","3,4","38,9"
"1,409611862","1074,454346","3,4","38,9"
"1,412912004","1076,643555","3,4","39,0"
"1,416311913","1078,594604","3,4","39,1"
"1,419512054","1081,061035","3,4","39,2"
"1,422911963","1082,836914","3,4","39,2"
"1,426211872","1084,099976","3,4","39,3"
"1,429512014","1087,190796","3,4","39,4"
"1,432911923","1088,977905","3,4","39,5"
"1,436211948","1089,797729","3,5","39,5"
"1,439611974","1092,80835","3,5","39,6"
"1,442811999","1093,501465","3,5","39,6"
"1,446211908","1094,863159","3,5","39,7"
"1,449411932","1097,761841","3,5","39,8"
"1,452911959","1099,644287","3,5","39,8"
"1,456011983","1101,198242","3,5","39,9"
"1,45961201","1102,220947","3,5","39,9"
"1,462711917","1105,02832","3,5","40,0"
"1,466311945","1107,297363","3,5","40,1"
"1,469311968","1109,072266","3,5","40,2"
"1,472911879","1112,64917","3,5","40,3"
"1,476012019","1110,881958","3,5","40,2"
"1,479511929","1114,783691","3,6","40,4"
"1,482711953","1116,965088","3,6","40,5"
"1,48621198","1117,873535","3,6","40,5"
"1,489411888","1121,547119","3,6","40,6"
"1,492911914","1123,016602","3,6","40,7"
"1,496111939","1123,567261","3,6","40,7"
"1,499511965","1126,536255","3,6","40,8"
"1,502911991","1129,267334","3,6","40,9"
"1,506212016","1129,484863","3,6","40,9"
"1,509611925","1130,915283","3,6","41,0"
"1,512912067","1132,627075","3,6","41,0"
"1,516211975","1135,928833","3,6","41,2"
"1,519712002","1138,291138","3,7","41,2"
"1,522912026","1139,727417","3,7","41,3"
"1,526311936","1141,685181","3,7","41,4"
"1,529611961","1143,389282","3,7","41,4"
"1,533011987","1147,599854","3,7","41,6"
"1,536312012","1150,008667","3,7","41,7"
"1,539611921","1146,07959","3,7","41,5"
"1,542911946","1151,152222","3,7","41,7"
"1,546311972","1153,6698","3,7","41,8"
"1,549611997","1154,641602","3,7","41,8"
"1,552912022","1156,330688","3,7","41,9"
"1,556211931","1158,990234","3,7","42,0"
"1,559411955","1158,817993","3,7","42,0"
"1,562911982","1162,345337","3,8","42,1"
"1,566112006","1162,047363","3,8","42,1"
"1,569612033","1164,687622","3,8","42,2"
"1,57271194","1164,268066","3,8","42,2"
"1,576311967","1169,193481","3,8","42,4"
"1,57931199","1172,757324","3,8","42,5"
"1,582911901","1176,240601","3,8","42,6"
"1,586011925","1172,873657","3,8","42,5"
"1,589611952","1178,993896","3,8","42,7"
"1,592711976","1180,250488","3,8","42,8"
"1,596312003","1180,17688","3,8","42,8"
"1,59941191","1181,297852","3,8","42,8"
"1,602911937","1184,396484","3,9","42,9"
"1,606111961","1187,210449","3,9","43,0"
"1,609511987","1186,431519","3,9","43,0"
"1,612812013","1189,712769","3,9","43,1"
"1,616212038","1190,057007","3,9","43,1"
"1,619511947","1192,328003","3,9","43,2"
"1,622811972","1195,612183","3,9","43,3"
"1,626211998","1197,739746","3,9","43,4"
"1,629611908","1200,536987","3,9","43,5"
"1,632912049","1201,449341","3,9","43,5"
"1,636311959","1202,680054","3,9","43,6"
"1,643811899","1206,84082","4,0","43,7"
"1,643811899","1206,651733","4,0","43,7"
"1,646211918","1207,286499","4,0","43,7"
"1,649611943","1210,506348","4,0","43,9"
"1,652911969","1211,664429","4,0","43,9"
"1,656211994","1212,317139","4,0","43,9"
"1,659512019","1219,032471","4,0","44,2"
"1,662711927","1215,618408","4,0","44,0"
"1,666211953","1220,656616","4,0","44,2"
"1,669411978","1221,576416","4,0","44,3"
"1,672912004","1221,949707","4,0","44,3"
"1,676111912","1226,160156","4,0","44,4"
"1,679612055","1227,299927","4,0","44,5"
"1,682711963","1229,091675","4,0","44,5"
"1,686211873","1230,101929","4,1","44,6"
"1,689312013","1231,8125","4,1","44,6"
"1,692911924","1236,307983","4,1","44,8"
"1,696011948","1235,761475","4,1","44,8"
"1,699611975","1238,663208","4,1","44,9"
"1,702711882","1242,429077","4,1","45,0"
"1,706212025","1240,998901","4,1","45,0"
"1,709411933","1243,236816","4,1","45,0"
"1,71291196","1249,27124","4,1","45,3"
"1,716111984","1247,548706","4,1","45,2"
"1,719612011","1248,39856","4,1","45,2"
"1,722811919","1249,03772","4,1","45,3"
"1,726312062","1252,993652","4,1","45,4"
"1,72951197","1254,05481","4,2","45,4"
"1,732911879","1255,720703","4,2","45,5"
"1,736212021","1259,33606","4,2","45,6"
"1,73961193","1261,404785","4,2","45,7"
"1,742911955","1262,17334","4,2","45,7"
"1,746311981","1262,19812","4,2","45,7"
"1,749612006","1266,099365","4,2","45,9"
"1,752912032","1267,039673","4,2","45,9"
"1,756311941","1269,492432","4,2","46,0"
"1,759611966","1272,313599","4,2","46,1"
"1,762911991","1273,092773","4,2","46,1"
"1,766312017","1274,333374","4,2","46,2"
"1,769611926","1276,895386","4,3","46,3"
"1,773012068","1278,830933","4,3","46,3"
"1,776211976","1280,002441","4,3","46,4"
"1,779511885","1282,191162","4,3","46,5"
"1,782912027","1283,31543","4,3","46,5"
"1,786111935","1285,536499","4,3","46,6"
"1,789511961","1286,360718","4,3","46,6"
"1,792711985","1289,17334","4,3","46,7"
"1,796311896","1290,929321","4,3","46,8"
"1,799311919","1293,116821","4,3","46,9"
"1,802911947","1296,059448","4,3","47,0"
"1,80601197","1297,728149","4,3","47,0"
"1,809611998","1298,193237","4,4","47,0"
"1,812611904","1299,259277","4,4","47,1"
"1,816311932","1300,820679","4,4","47,1"
"1,819311955","1303,8396","4,4","47,2"
"1,822811982","1304,079346","4,4","47,2"
"1,826012006","1306,257568","4,4","47,3"
"1,829512033","1308,228882","4,4","47,4"
"1,832711941","1310,093018","4,4","47,5"
"1,836111967","1312,088501","4,4","47,5"
"1,839511992","1311,639404","4,4","47,5"
"1,842811901","1315,671631","4,4","47,7"
"1,846112043","1317,774292","4,4","47,7"
"1,849511952","1318,606934","4,4","47,8"
"1,852811861","1319,864624","4,5","47,8"
"1,856212003","1322,525879","4,5","47,9"
"1,859511912","1323,956665","4,5","48,0"
"1,863011939","1327,216553","4,5","48,1"
"1,866211963","1329,479614","4,5","48,2"
"1,869611989","1329,534424","4,5","48,2"
"1,872911898","1331,460205","4,5","48,2"
"1,87631204","1333,437378","4,5","48,3"
"1,879611949","1335,851318","4,5","48,4"
"1,882911974","1337,841675","4,5","48,5"
"1,886211999","1337,311523","4,5","48,5"
"1,889611908","1339,389282","4,5","48,5"
"1,89291205","1340,648315","4,6","48,6"
"1,896211959","1342,123413","4,6","48,6"
"1,899511867","1346,111084","4,6","48,8"
"1,902812009","1346,512085","4,6","48,8"
"1,906211918","1348,766113","4,6","48,9"
"1,909412059","1350,561646","4,6","48,9"
"1,912911969","1353,201172","4,6","49,0"
"1,916011876","1353,726318","4,6","49,0"
"1,919611904","1355,733887","4,6","49,1"
"1,922711928","1356,629517","4,6","49,2"
"1,926311955","1358,72876","4,6","49,2"
"1,929411979","1361,610229","4,6","49,3"
"1,933012006","1363,061646","4,6","49,4"
"1,936012029","1364,357788","4,7","49,4"
"1,939612056","1365,522339","4,7","49,5"
"1,942711963","1367,97522","4,7","49,6"
"1,946211874","1371,064819","4,7","49,7"
"1,949412014","1370,993164","4,7","49,7"
"1,952911925","1372,451782","4,7","49,7"
"1,956111949","1374,873047","4,7","49,8"
"1,959511975","1374,470337","4,7","49,8"
"1,962811884","1377,716675","4,7","49,9"
"1,966212026","1379,470093","4,7","50,0"
"1,969512051","1381,195313","4,7","50,0"
"1,972911844","1383,8479","4,7","50,1"
"1,976211986","1382,411865","4,8","50,1"
"1,979612012","1385,996948","4,8","50,2"
"1,98291192","1389,236206","4,8","50,3"
"1,986311946","1390,761719","4,8","50,4"
"1,989511971","1392,278931","4,8","50,4"
"1,992911996","1394,275879","4,8","50,5"
"1,996211905","1394,877808","4,8","50,5"
"1,999611931","1395,181885","4,8","50,6"
"2,002912073","1397,75061","4,8","50,6"
"2,006211981","1400,107544","4,8","50,7"
"2,00951189","1402,052124","4,8","50,8"
"2,012812032","1402,025757","4,8","50,8"
"2,016212057","1404,724609","4,8","50,9"
"2,019412082","1405,401123","4,9","50,9"
"2,022911992","1406,051147","4,9","50,9"
"2,026011899","1408,491455","4,9","51,0"
"2,029611927","1410,759399","4,9","51,1"
"2,032611949","1412,475586","4,9","51,2"
"2,036211977","1413,953613","4,9","51,2"
"2,039311884","1416,220947","4,9","51,3"
"2,042911911","1419,037354","4,9","51,4"
"2,046011819","1419,207275","4,9","51,4"
"2,049612079","1422,026733","4,9","51,5"
"2,052711986","1423,591797","4,9","51,6"
"2,056211896","1424,344971","4,9","51,6"
"2,059411921","1425,314209","5,0","51,6"
"2,062912064","1427,015869","5,0","51,7"
"2,066112088","1428,505981","5,0","51,8"
"2,069511881","1427,770142","5,0","51,7"
"2,072812023","1430,984009","5,0","51,8"
"2,076211816","1434,640137","5,0","52,0"
"2,079511957","1435,221191","5,0","52,0"
"2,082911983","1435,876831","5,0","52,0"
"2,086211892","1439,057495","5,0","52,1"
"2,089611918","1440,399536","5,0","52,2"
"2,092911827","1442,012695","5,0","52,2"
"2,096312085","1443,882935","5,0","52,3"
