mm,N,Déformation,Contrainte
"2,488686377","1517,055298","6,0","54,4"
"2,492086403","1517,800293","6,0","54,4"
"2,495286427","1517,367065","6,0","54,4"
"2,498786338","1517,711304","6,0","54,4"
"2,501886245","1520,414673","6,0","54,5"
"2,505486505","1517,296753","6,1","54,4"
"2,508586412","1519,761963","6,1","54,5"
"2,51218644","1520,20813","6,1","54,5"
"2,51518623","1519,297363","6,1","54,5"
"2,51878649","1519,839844","6,1","54,5"
"2,521886397","1519,376953","6,1","54,5"
"2,525486424","1520,555664","6,1","54,5"
"2,528586332","1521,313843","6,1","54,5"
"2,532086242","1521,469482","6,1","54,5"
"2,535286266","1520,724121","6,1","54,5"
"2,538786409","1518,901123","6,1","54,4"
"2,542086318","1521,508179","6,1","54,5"
"2,545386227","1520,745239","6,1","54,5"
"2,548686368","1520,85144","6,2","54,5"
"2,552086394","1521,001587","6,2","54,5"
"2,555386536","1520,146973","6,2","54,5"
"2,558786329","1521,196289","6,2","54,5"
"2,562086238","1520,618164","6,2","54,5"
"2,565486496","1519,954102","6,2","54,5"
"2,568786405","1520,697266","6,2","54,5"
"2,572186431","1520,349731","6,2","54,5"
"2,57548634","1519,421387","6,2","54,5"
"2,578786248","1518,157715","6,2","54,4"
"2,58208639","1518,839478","6,2","54,4"
"2,585486416","1517,822876","6,2","54,4"
"2,588786324","1517,421753","6,3","54,4"
"2,592086233","1516,200073","6,3","54,3"
"2,595486259","1515,67749","6,3","54,3"
"2,598686516","1515,973145","6,3","54,3"
"2,602086309","1515,313965","6,3","54,3"
"2,605286334","1515,245972","6,3","54,3"
"2,608786244","1512,53772","6,3","54,2"
"2,611986268","1512,254272","6,3","54,2"
"2,615486411","1512,876221","6,3","54,2"
"2,618686436","1512,832642","6,3","54,2"
"2,622186346","1510,23584","6,3","54,1"
"2,625286253","1508,976685","6,3","54,1"
"2,628786396","1507,144897","6,3","54,0"
"2,631886536","1505,288086","6,4","54,0"
"2,635486331","1502,761108","6,4","53,9"
"2,638586471","1495,248657","6,4","53,6"
"2,63978648","-35,52150726","6,4","-1,3"
