mm,N,Def,Cont
"0,4233032099","280,8595886","1,1","9,6"
"0,4265032051","283,6183472","1,1","9,7"
"0,4299032019","285,1308899","1,1","9,7"
"0,4332031979","285,9533691","1,1","9,8"
"0,4365032231","289,8972168","1,1","9,9"
"0,4399032198","290,5259094","1,1","9,9"
"0,4430031852","292,4169617","1,2","10,0"
"0,4466031836","293,3890076","1,2","10,0"
"0,4497032072","296,6359253","1,2","10,1"
"0,4533032055","299,3560181","1,2","10,2"
"0,4563031992","301,1567383","1,2","10,3"
"0,4599031975","303,4601135","1,2","10,4"
"0,463003192","304,914032","1,2","10,4"
"0,4666031903","306,5760498","1,2","10,5"
"0,4697032139","309,0144653","1,2","10,6"
"0,4732031824","311,8591309","1,2","10,7"
"0,4764031776","314,5740356","1,2","10,7"
"0,4798032035","317,1599121","1,2","10,8"
"0,4831031995","319,1135254","1,3","10,9"
"0,4865031963","321,0326843","1,3","11,0"
"0,4898031924","322,8920898","1,3","11,0"
"0,4932032182","325,1851807","1,3","11,1"
"0,4965032143","327,127594","1,3","11,2"
"0,4999032111","328,8104858","1,3","11,2"
"0,5032032071","332,6537781","1,3","11,4"
"0,5066031748","333,175354","1,3","11,4"
"0,5099031999","334,476593","1,3","11,4"
"0,5133032258","336,8722229","1,3","11,5"
"0,5166031927","339,731842","1,3","11,6"
"0,5199032178","342,7791748","1,4","11,7"
"0,5232031847","344,145752","1,4","11,8"
"0,5266032106","347,5111084","1,4","11,9"
"0,5299032358","348,2256775","1,4","11,9"
"0,5332032027","351,7626038","1,4","12,0"
"0,5365031696","353,0545959","1,4","12,1"
"0,5399031955","355,7266235","1,4","12,1"
"0,5432032206","358,1911011","1,4","12,2"
"0,5465032457","359,1116028","1,4","12,3"
"0,5499032134","362,2868347","1,4","12,4"
"0,5531031796","364,526123","1,4","12,4"
"0,556603148","366,2630005","1,4","12,5"
"0,5598032306","367,9418335","1,5","12,6"
"0,5632031983","370,440033","1,5","12,7"
"0,5663031637","371,5898438","1,5","12,7"
"0,5699031911","375,6253662","1,5","12,8"
"0,5730032147","376,5661011","1,5","12,9"
"0,5766032421","379,4537659","1,5","13,0"
"0,5797032075","381,0870056","1,5","13,0"
"0,5833031767","383,2346802","1,5","13,1"
"0,5864032003","385,8058777","1,5","13,2"
"0,589903227","387,7304993","1,5","13,2"
"0,5930031924","388,1644592","1,5","13,3"
"0,5966032198","390,0246887","1,6","13,3"
"0,5997031852","393,9254761","1,6","13,5"
"0,6032032118","395,4161072","1,6","13,5"
"0,6064032362","397,8708801","1,6","13,6"
"0,6098032039","399,5361938","1,6","13,6"
"0,6131031708","402,517334","1,6","13,7"
"0,6165031967","405,3553467","1,6","13,8"
"0,6199031644","406,8266296","1,6","13,9"
"0,6232031895","408,3953247","1,6","13,9"
"0,6265032146","409,7794189","1,6","14,0"
"0,6299031823","413,2644653","1,6","14,1"
"0,6332032074","414,5926208","1,6","14,2"
"0,6366032333","418,3518677","1,7","14,3"
"0,6398031995","419,125061","1,7","14,3"
"0,6433032261","421,9197693","1,7","14,4"
"0,6465031923","422,9199524","1,7","14,4"
"0,6500031607","424,9697571","1,7","14,5"
"0,6532032433","426,7362671","1,7","14,6"
"0,656603211","429,521759","1,7","14,7"
"0,6598031771","431,2627563","1,7","14,7"
"0,6631032023","432,8350525","1,7","14,8"
"0,66650317","437,052063","1,7","14,9"
"0,6697032525","438,5185242","1,7","15,0"
"0,673203221","439,987915","1,8","15,0"
"0,6763031864","442,6634216","1,8","15,1"
"0,6799032138","444,0967407","1,8","15,2"
"0,6829032366","445,8391724","1,8","15,2"
"0,6866032066","447,9122925","1,8","15,3"
"0,6896031712","450,6844482","1,8","15,4"
"0,6932031986","451,9769287","1,8","15,4"
"0,6963032222","453,7938538","1,8","15,5"
"0,6999032497","455,9074707","1,8","15,6"
"0,7030032151","457,2332764","1,8","15,6"
"0,7065031835","460,3160706","1,8","15,7"
"0,7097032079","462,5971069","1,8","15,8"
