mm,N,Def 2,Cont
"5,212862419","1062,554077","13,6","36,1"
"5,221062249","1063,824585","13,7","36,1"
"5,229762199","1062,161133","13,7","36,1"
"5,237862377","1061,710083","13,7","36,1"
"5,246162789","1060,841187","13,7","36,0"
"5,25446227","1060,417358","13,8","36,0"
"5,262762217","1060,584595","13,8","36,0"
"5,271362516","1060,461304","13,8","36,0"
"5,279562811","1059,883789","13,8","36,0"
"5,287962409","1060,185425","13,8","36,0"
"5,296162239","1058,681519","13,9","36,0"
"5,30466242","1059,022949","13,9","36,0"
"5,312962367","1058,791138","13,9","36,0"
"5,321262313","1056,581665","13,9","35,9"
"5,32956226","1058,125732","14,0","35,9"
"5,337762555","1055,530518","14,0","35,9"
"5,346362388","1056,528076","14,0","35,9"
"5,354562683","1056,329468","14,0","35,9"
"5,362862165","1054,508667","14,0","35,8"
"5,371162577","1054,566284","14,1","35,8"
"5,379462524","1053,976685","14,1","35,8"
"5,388062822","1053,10022","14,1","35,8"
"5,396162069","1053,78772","14,1","35,8"
"5,404562598","1052,883911","14,1","35,8"
"5,412762428","1051,416138","14,2","35,7"
"5,421262609","1051,421753","14,2","35,7"
"5,429662208","1051,359253","14,2","35,7"
"5,437862503","1050,692749","14,2","35,7"
"5,44616245","1049,887085","14,3","35,7"
"5,454362745","1048,891357","14,3","35,6"
"5,463062695","1048,841919","14,3","35,6"
"5,471262524","1046,799194","14,3","35,6"
"5,479562471","1045,474121","14,3","35,5"
"5,487862418","1047,560669","14,4","35,6"
"5,496162365","1047,276733","14,4","35,6"
"5,50466208","1046,54248","14,4","35,5"
"5,512862375","1045,956055","14,4","35,5"
"5,521162322","1045,065186","14,5","35,5"
"5,529362152","1045,111572","14,5","35,5"
"5,53796245","1043,797485","14,5","35,5"
"5,546262397","1045,198608","14,5","35,5"
"5,554562344","1042,624023","14,5","35,4"
"5,562862756","1042,797729","14,6","35,4"
"5,57106212","1042,490723","14,6","35,4"
"5,579762536","1041,46814","14,6","35,4"
"5,587862248","1040,422363","14,6","35,3"
"5,59616266","1041,575073","14,6","35,4"
"5,604462142","1040,512207","14,7","35,3"
"5,612862206","1039,596802","14,7","35,3"
"5,621362387","1040,53479","14,7","35,3"
"5,629462565","1039,5177","14,7","35,3"
"5,637862163","1039,566406","14,8","35,3"
"5,646062458","1039,915283","14,8","35,3"
"5,654562639","1038,675293","14,8","35,3"
"5,662962703","1036,432495","14,8","35,2"
"5,67126265","1037,202759","14,8","35,2"
"5,679562131","1037,375854","14,9","35,2"
"5,687762427","1038,038818","14,9","35,3"
"5,696362259","1035,663574","14,9","35,2"
"5,704662672","1035,643799","14,9","35,2"
"5,712962153","1033,928589","15,0","35,1"
"5,721162448","1035,655273","15,0","35,2"
"5,729562512","1034,924683","15,0","35,2"
"5,738062693","1033,305176","15,0","35,1"
"5,746162406","1033,740601","15,0","35,1"
"5,754662121","1032,477417","15,1","35,1"
"5,762662648","1032,057373","15,1","35,1"
"5,771362598","1030,267578","15,1","35,0"
"5,779662544","1032,540283","15,1","35,1"
"5,787862374","1032,409424","15,2","35,1"
"5,796162321","1031,175171","15,2","35,0"
"5,804362616","1030,150024","15,2","35,0"
"5,813062566","1029,43457","15,2","35,0"
"5,821262395","1030,500854","15,2","35,0"
"5,829562342","1030,736694","15,3","35,0"
"5,837762637","1028,140503","15,3","34,9"
"5,846162701","1026,921631","15,3","34,9"
"5,854662417","1030,228149","15,3","35,0"
"5,862862246","1027,987671","15,3","34,9"
"5,87126231","1028,602783","15,4","34,9"
"5,879462606","1028,062622","15,4","34,9"
"5,888062438","1027,016357","15,4","34,9"
"5,896362385","1027,169678","15,4","34,9"
"5,904462563","1026,002197","15,5","34,9"
"5,912862627","1024,358765","15,5","34,8"
"5,921162108","1025,059082","15,5","34,8"
"5,929662289","1023,762634","15,5","34,8"
"5,937862585","1022,972595","15,5","34,7"
"5,946162532","1023,668152","15,6","34,8"
"5,954362361","1022,56366","15,6","34,7"
"5,962862077","1021,281372","15,6","34,7"
"5,971362258","1022,32959","15,6","34,7"
"5,979562553","1021,521729","15,7","34,7"
"5,9878625","1022,493347","15,7","34,7"
"5,996062329","1021,16333","15,7","34,7"
"6,004662162","1021,080383","15,7","34,7"
"6,012962575","1021,219727","15,7","34,7"
"6,021162404","1020,235291","15,8","34,7"
"6,029562468","1019,399353","15,8","34,6"
"6,037762298","1020,276184","15,8","34,7"
"6,046362596","1019,423645","15,8","34,6"
"6,054562426","1018,873413","15,8","34,6"
"6,062862372","1018,317871","15,9","34,6"
"6,071062202","1019,31958","15,9","34,6"
"6,079562383","1017,797363","15,9","34,6"
"6,088062564","1015,941589","15,9","34,5"
"6,096162277","1016,84845","16,0","34,5"
"6,104562341","1016,690735","16,0","34,5"
"6,112762636","1017,612061","16,0","34,6"
"6,121362469","1015,808044","16,0","34,5"
"6,129562764","1015,713623","16,0","34,5"
"6,137862245","1015,159912","16,1","34,5"
"6,146162192","1015,80603","16,1","34,5"
"6,154462604","1014,436401","16,1","34,5"
"6,163062437","1015,009705","16,1","34,5"
"6,171162149","1014,388184","16,2","34,5"
"6,179462562","1012,583435","16,2","34,4"
"6,187662391","1012,663513","16,2","34,4"
"6,196162573","1011,278076","16,2","34,4"
"6,204662288","1012,924683","16,2","34,4"
"6,212762466","1011,744019","16,3","34,4"
"6,221262647","1010,47876","16,3","34,3"
"6,229462477","1011,509644","16,3","34,4"
"6,238062775","1010,233765","16,3","34,3"
"6,246262139","1011,259399","16,4","34,3"
"6,254562552","1010,259033","16,4","34,3"
"6,262762381","1008,838135","16,4","34,3"
"6,271162445","1008,947693","16,4","34,3"
"6,279662161","1009,153931","16,4","34,3"
"6,287862456","1007,533936","16,5","34,2"
"6,29626252","1006,98053","16,5","34,2"
"6,304362698","1009,109253","16,5","34,3"
"6,312962065","1007,283752","16,5","34,2"
"6,321362129","1007,052551","16,5","34,2"
"6,329462307","1007,123108","16,6","34,2"
"6,337862371","1007,615906","16,6","34,2"
"6,346062201","1004,599182","16,6","34,1"
"6,354662499","1006,029846","16,6","34,2"
"6,362862328","1004,608398","16,7","34,1"
"6,371162741","1005,4151","16,7","34,2"
"6,379462222","1006,585938","16,7","34,2"
"6,387762169","1003,928772","16,7","34,1"
"6,396362467","1003,254883","16,7","34,1"
"6,404562762","1004,654785","16,8","34,1"
"6,412862709","1002,533569","16,8","34,1"
"6,421062539","1003,047241","16,8","34,1"
"6,429662371","1002,417419","16,8","34,0"
"6,437962318","1003,226013","16,9","34,1"
"6,446162613","1001,259521","16,9","34,0"
"6,454462095","1000,555847","16,9","34,0"
"6,462762507","1001,18634","16,9","34,0"
"6,47136234","1001,650269","16,9","34,0"
"6,479562635","999,4443359","17,0","33,9"
"6,487862116","1002,283264","17,0","34,0"
"6,496062411","999,7481079","17,0","34,0"
"6,504562593","1000,52301","17,0","34,0"
"6,512962656","1000,176636","17,0","34,0"
"6,52116202","999,322998","17,1","33,9"
"6,52956255","999,1656494","17,1","33,9"
"6,537662262","998,7141724","17,1","33,9"
"6,546362678","997,7808228","17,1","33,9"
"6,554662625","999,5610352","17,2","34,0"
"6,562862454","998,4590454","17,2","33,9"
"6,571162401","998,0621338","17,2","33,9"
"6,579362696","997,6825562","17,2","33,9"
"6,588062646","996,7422485","17,2","33,9"
"6,596162359","997,7982788","17,3","33,9"
"6,604562423","996,4549561","17,3","33,8"
"6,612762718","996,3919067","17,3","33,8"
"6,621262433","995,5343628","17,3","33,8"
"6,629762149","996,5995483","17,4","33,9"
"6,637862327","994,8276978","17,4","33,8"
"6,646262391","996,9943237","17,4","33,9"
"6,654362569","994,8756104","17,4","33,8"
"6,663062053","996,43573","17,4","33,8"
"6,671262348","995,6035156","17,5","33,8"
"6,679462644","994,90979","17,5","33,8"
"6,687862708","992,8156128","17,5","33,7"
"6,696062072","992,9977417","17,5","33,7"
"6,704762487","993,5856934","17,6","33,7"
"6,7128622","993,9868774","17,6","33,8"
"6,721162612","993,4616699","17,6","33,7"
"6,729462559","990,6712036","17,6","33,7"
"6,737762506","992,8995361","17,6","33,7"
"6,746362338","991,6002808","17,7","33,7"
"6,754462516","991,2227173","17,7","33,7"
"6,76286258","992,2786255","17,7","33,7"
"6,77106241","990,1506958","17,7","33,6"
"6,779662243","990,3128052","17,7","33,6"
"6,787962655","990,6038818","17,8","33,6"
"6,796162485","990,0003662","17,8","33,6"
"6,804562083","990,427063","17,8","33,6"
"6,812762378","990,4335327","17,8","33,6"
"6,821462328","988,9779663","17,9","33,6"
"6,829562506","988,0421753","17,9","33,6"
"6,837861987","986,9366455","17,9","33,5"
"6,846062282","988,6278687","17,9","33,6"
"6,854562464","988,2164917","17,9","33,6"
"6,862962528","987,8640747","18,0","33,6"
"6,871162823","987,6239014","18,0","33,5"
"6,879562421","988,2316895","18,0","33,6"
"6,887662599","987,0162964","18,0","33,5"
"6,896362549","987,3829956","18,1","33,5"
"6,904562844","985,4884644","18,1","33,5"
"6,912862325","985,6505737","18,1","33,5"
"6,921162272","986,7006226","18,1","33,5"
"6,929362568","986,3162842","18,1","33,5"
"6,938062517","985,9555054","18,2","33,5"
"6,946262347","985,3494263","18,2","33,5"
"6,954562294","984,2495117","18,2","33,4"
"6,962862241","984,0863037","18,2","33,4"
"6,971162653","985,074585","18,2","33,5"
"6,979662368","985,1844482","18,3","33,5"
"6,987862198","984,1662598","18,3","33,4"
"6,996262262","983,7166748","18,3","33,4"
"7,004462557","982,5244751","18,3","33,4"
"7,012962738","983,8233643","18,4","33,4"
"7,021362337","984,12323","18,4","33,4"
"7,029562632","984,6627197","18,4","33,4"
"7,037862579","985,0958862","18,4","33,5"
"7,046062874","983,5459595","18,4","33,4"
"7,054762358","983,0015869","18,5","33,4"
"7,062962188","981,4475708","18,5","33,3"
"7,071162483","982,3747559","18,5","33,4"
"7,07946243","982,2155762","18,5","33,4"
"7,087762377","981,7963867","18,6","33,3"
"7,096362209","982,6432495","18,6","33,4"
"7,104462387","983,2531738","18,6","33,4"
"7,112862451","982,5812988","18,6","33,4"
"7,121062281","980,5625","18,6","33,3"
"7,129562462","982,2398682","18,7","33,4"
"7,137962526","980,4163208","18,7","33,3"
"7,146262473","980,3627319","18,7","33,3"
"7,154562885","980,7449341","18,7","33,3"
"7,162762249","980,2852173","18,8","33,3"
"7,171462199","980,9228516","18,8","33,3"
"7,179662494","979,987854","18,8","33,3"
"7,18786279","978,3118896","18,8","33,2"
"7,196062154","979,920105","18,8","33,3"
"7,204462218","979,3463745","18,9","33,3"
"7,212962399","978,5544434","18,9","33,2"
"7,221162694","979,0800781","18,9","33,3"
"7,229562292","978,9606934","18,9","33,3"
"7,23766247","979,046814","18,9","33,3"
"7,24636242","976,3357544","19,0","33,2"
"7,254562715","977,5245972","19,0","33,2"
"7,262862197","977,9337769","19,0","33,2"
"7,271162143","978,2409668","19,0","33,2"
"7,279462556","978,3395996","19,1","33,2"
"7,287962737","978,0814209","19,1","33,2"
"7,296262218","977,3426514","19,1","33,2"
"7,304562165","976,9327393","19,1","33,2"
"7,31276246","976,5641479","19,1","33,2"
"7,321162524","976,1182861","19,2","33,2"
"7,329762822","978,4910889","19,2","33,2"
"7,337862069","976,1049194","19,2","33,2"
"7,346262599","978,2909546","19,2","33,2"
"7,354362777","974,4067993","19,3","33,1"
"7,363062727","977,1989746","19,3","33,2"
"7,371362208","975,3729248","19,3","33,1"
"7,379562503","976,0111084","19,3","33,2"
"7,38786245","976,4119873","19,3","33,2"
"7,396062745","975,9188232","19,4","33,1"
"7,404762229","974,0889893","19,4","33,1"
"7,412862407","975,4541626","19,4","33,1"
"7,421262471","974,9783936","19,4","33,1"
"7,429362649","973,9214478","19,4","33,1"
"7,437862365","973,6277466","19,5","33,1"
"7,44636208","973,6019897","19,5","33,1"
"7,454562376","972,7392578","19,5","33,0"
"7,462862322","973,8104248","19,5","33,1"
"7,471062152","972,385498","19,6","33,0"
"7,479762102","972,2514038","19,6","33,0"
"7,487962397","973,4898682","19,6","33,1"
"7,496262344","973,4727173","19,6","33,1"
"7,504462639","974,25354","19,6","33,1"
"7,51276212","972,3755493","19,7","33,0"
"7,521362419","969,861084","19,7","32,9"
"7,529562714","971,9092407","19,7","33,0"
"7,537962778","969,2279053","19,7","32,9"
"7,546162142","973,0189819","19,8","33,1"
"7,554562206","971,381897","19,8","33,0"
"7,563062387","971,9179688","19,8","33,0"
"7,571262682","971,4981079","19,8","33,0"
"7,579562163","971,7567139","19,8","33,0"
"7,587762459","971,3126831","19,9","33,0"
"7,596362291","970,6331177","19,9","33,0"
"7,604662704","969,8644409","19,9","32,9"
"7,612862068","972,0749512","19,9","33,0"
"7,62116248","971,7470703","20,0","33,0"
"7,629462427","971,2770996","20,0","33,0"
"7,638062725","969,288147","20,0","32,9"
"7,646162438","971,3770142","20,0","33,0"
"7,654562502","970,8379517","20,0","33,0"
"7,662762331","968,7160645","20,1","32,9"
"7,671162395","970,8218384","20,1","33,0"
"7,679662576","969,6589966","20,1","32,9"
"7,687862406","970,0093384","20,1","32,9"
"7,69626247","968,9515381","20,1","32,9"
"7,704362648","970,3522339","20,2","33,0"
"7,712962481","969,6386108","20,2","32,9"
"7,721262427","968,9718018","20,2","32,9"
"7,729562374","969,2197266","20,2","32,9"
"7,737762669","967,2185059","20,3","32,9"
"7,746162733","968,2116699","20,3","32,9"
"7,754762566","968,4071655","20,3","32,9"
"7,762862279","967,5410767","20,3","32,9"
"7,771262342","968,6234741","20,3","32,9"
"7,779462638","966,8202515","20,4","32,8"
"7,787962819","966,9215088","20,4","32,8"
"7,796362417","967,6799927","20,4","32,9"
"7,804463061","967,8909302","20,4","32,9"
"7,812862659","967,100708","20,5","32,8"
"7,821062023","967,3007202","20,5","32,9"
"7,829662787","968,0508423","20,5","32,9"
"7,837862151","966,854248","20,5","32,8"
"7,846162098","967,0341187","20,5","32,8"
"7,854462045","965,7749023","20,6","32,8"
"7,862862574","966,6394653","20,6","32,8"
"7,871462407","966,2093506","20,6","32,8"
"7,879562119","966,0672607","20,6","32,8"
"7,887962649","965,1399536","20,6","32,8"
"7,896062361","964,7126465","20,7","32,8"
"7,904662194","965,4006958","20,7","32,8"
"7,912963072","966,7340088","20,7","32,8"
"7,921162436","966,9406128","20,7","32,8"
"7,929562034","964,6783447","20,8","32,8"
"7,93776233","964,6326904","20,8","32,8"
"7,946362162","965,2722168","20,8","32,8"
"7,954562458","966,6633911","20,8","32,8"
"7,962862404","966,7885132","20,8","32,8"
"7,9710627","964,6727295","20,9","32,8"
"7,97956195","964,9397583","20,9","32,8"
"7,988062131","963,2102661","20,9","32,7"
"7,996162774","964,6958008","20,9","32,8"
"8,004562373","963,8794556","21,0","32,7"
"8,012762668","964,458252","21,0","32,8"
"8,021362501","965,5299072","21,0","32,8"
"8,029561865","962,8734131","21,0","32,7"
"8,037763091","963,7543945","21,0","32,7"
"8,046162689","964,2589722","21,1","32,8"
"8,054362053","963,3924561","21,1","32,7"
"8,063062469","962,553833","21,1","32,7"
"8,071262764","963,0493164","21,1","32,7"
"8,079562711","963,6616821","21,2","32,7"
"8,087762075","962,4880371","21,2","32,7"
"8,096161673","963,4016113","21,2","32,7"
"8,104762437","963,0059814","21,2","32,7"
"8,112962732","962,5040283","21,2","32,7"
"8,121262679","963,7733154","21,3","32,7"
"8,129462043","962,3144531","21,3","32,7"
"8,137962224","963,5471802","21,3","32,7"
"8,146262171","962,0302124","21,3","32,7"
"8,154462466","962,5946655","21,3","32,7"
"8,162862065","962,3277588","21,4","32,7"
"8,17106236","963,1329956","21,4","32,7"
"8,179761844","963,0647583","21,4","32,7"
"8,187862488","963,8476563","21,4","32,7"
"8,196262086","961,0795288","21,5","32,6"
"8,204361799","962,5977173","21,5","32,7"
"8,21286198","961,3275146","21,5","32,7"
"8,221362161","961,6105957","21,5","32,7"
"8,229462805","962,369751","21,5","32,7"
"8,237862403","962,0304565","21,6","32,7"
"8,245962115","961,3616943","21,6","32,7"
"8,254662531","960,1113281","21,6","32,6"
"8,262962478","960,9102783","21,6","32,6"
"8,271161842","961,4297485","21,7","32,7"
"8,279461788","959,8302002","21,7","32,6"
"8,287862318","958,527832","21,7","32,6"
"8,296362499","960,3865356","21,7","32,6"
"8,304562794","960,8264771","21,7","32,6"
"8,312962393","960,3411865","21,8","32,6"
"8,321062105","961,097229","21,8","32,6"
"8,329662869","959,4376831","21,8","32,6"
"8,338062467","960,2047119","21,8","32,6"
"8,34616218","959,7349854","21,8","32,6"
"8,354561778","959,8672485","21,9","32,6"
"8,362763005","959,7727051","21,9","32,6"
"8,371362837","959,0728149","21,9","32,6"
"8,379562201","960,0633545","21,9","32,6"
"8,387862148","959,9484253","22,0","32,6"
"8,396062443","957,8208008","22,0","32,5"
"8,404462042","960,6972046","22,0","32,6"
"8,412962223","959,7390747","22,0","32,6"
"8,421162518","959,4550171","22,0","32,6"
"8,429563048","957,4013062","22,1","32,5"
"8,437762412","960,5948486","22,1","32,6"
"8,446262593","960,0487671","22,1","32,6"
"8,454662191","959,8649292","22,1","32,6"
"8,462862486","958,5706787","22,2","32,6"
"8,471162433","960,8189697","22,2","32,6"
"8,47946238","958,7862549","22,2","32,6"
"8,488062213","958,9337769","22,2","32,6"
"8,496262508","959,3773804","22,2","32,6"
"8,504562455","959,3210449","22,3","32,6"
"8,512761819","957,928833","22,3","32,5"
"8,521262","958,8677368","22,3","32,6"
"8,529662529","959,5852051","22,3","32,6"
"8,537861893","958,3289185","22,4","32,6"
"8,546262423","958,1155396","22,4","32,5"
"8,554362135","959,3046875","22,4","32,6"
"8,563062551","958,2929077","22,4","32,6"
"8,571262846","956,513916","22,4","32,5"
"8,579562793","956,8579102","22,5","32,5"
"8,587861808","956,6860962","22,5","32,5"
"8,596063035","958,0769043","22,5","32,5"
"8,604762519","956,0830688","22,5","32,5"
"8,612962814","957,8735352","22,5","32,5"
"8,621262761","957,6091309","22,6","32,5"
"8,629462125","958,1329346","22,6","32,5"
"8,637862655","956,5440063","22,6","32,5"
"8,646362836","959,0014648","22,6","32,6"
"8,6545622","957,6762695","22,7","32,5"
"8,662862147","957,7282715","22,7","32,5"
"8,671062442","958,8117676","22,7","32,6"
"8,679761926","957,8322144","22,7","32,5"
"8,687963153","956,9401245","22,7","32,5"
"8,696162517","956,7324219","22,8","32,5"
"8,704562115","957,463501","22,8","32,5"
"8,71276241","957,7672729","22,8","32,5"
"8,721362243","957,1481934","22,8","32,5"
"8,729561607","956,3760986","22,9","32,5"
"8,737862485","955,8913574","22,9","32,5"
"8,74606278","956,5963745","22,9","32,5"
"8,754562961","955,6193237","22,9","32,5"
"8,763062211","955,6471558","22,9","32,5"
"8,771161924","956,1509399","23,0","32,5"
"8,779562453","957,2235107","23,0","32,5"
"8,787663097","955,1415405","23,0","32,4"
"8,79636165","957,0293579","23,0","32,5"
"8,804562876","955,9005127","23,0","32,5"
"8,812862823","956,5638428","23,1","32,5"
"8,821262421","955,559082","23,1","32,5"
"8,829461785","955,3347778","23,1","32,5"
"8,838062549","956,1236572","23,1","32,5"
"8,846261913","955,4667969","23,2","32,5"
"8,85456186","954,7780762","23,2","32,4"
"8,862763087","955,2941895","23,2","32,4"
"8,871162685","954,8772583","23,2","32,4"
"8,879762518","955,6351318","23,2","32,5"
"8,88786223","954,866272","23,3","32,4"
"8,896162177","956,7179565","23,3","32,5"
"8,904362472","955,4973755","23,3","32,5"
"8,913061956","956,8917847","23,3","32,5"
"8,921262252","956,46875","23,4","32,5"
"8,92956313","954,0039063","23,4","32,4"
"8,937862145","954,9637451","23,4","32,4"
"8,946162092","952,8665161","23,4","32,4"
"8,954662273","954,4665527","23,4","32,4"
"8,962862568","954,4939575","23,5","32,4"
"8,971161584","954,7047119","23,5","32,4"
"8,97936281","954,1311646","23,5","32,4"
"8,987862992","953,1824951","23,5","32,4"
"8,996363173","954,6663818","23,6","32,4"
"9,004562537","955,6616211","23,6","32,5"
"9,012862483","953,7460938","23,6","32,4"
"9,021061847","953,9119873","23,6","32,4"
"9,029762263","954,1122437","23,6","32,4"
"9,037962558","953,3198242","23,7","32,4"
"9,046261574","953,7133789","23,7","32,4"
"9,0544628","954,8485107","23,7","32,4"
"9,062862398","953,7918701","23,7","32,4"
"9,07136258","955,2872925","23,7","32,4"
"9,079462292","955,5397949","23,8","32,5"
"9,087962473","953,9071655","23,8","32,4"
"9,096063117","951,7133789","23,8","32,3"
"9,104562367","954,1004639","23,8","32,4"
"9,112962896","954,2085571","23,9","32,4"
"9,121262843","954,335022","23,9","32,4"
"9,12956279","952,6572266","23,9","32,4"
"9,137662502","953,2939453","23,9","32,4"
"9,146362918","953,3812256","23,9","32,4"
"9,154562282","954,6066284","24,0","32,4"
"9,162862229","954,1157227","24,0","32,4"
"9,171062524","954,9003906","24,0","32,4"
"9,179463054","954,1552124","24,0","32,4"
"9,188062886","955,4569702","24,1","32,5"
"9,196162599","955,4882813","24,1","32,5"
"9,204562197","953,0651855","24,1","32,4"
"9,212762492","953,0193481","24,1","32,4"
"9,221362325","954,8149414","24,1","32,4"
"9,229662272","954,5302734","24,2","32,4"
"9,237862567","954,374939","24,2","32,4"
"9,246162514","954,3382568","24,2","32,4"
"9,25446246","954,7477417","24,2","32,4"
"9,263062293","953,3529663","24,2","32,4"
"9,271262588","954,2174683","24,3","32,4"
"9,279562535","953,7338867","24,3","32,4"
"9,28776283","952,4848022","24,3","32,4"
"9,29626208","953,6437988","24,3","32,4"
"9,304762261","953,5152588","24,4","32,4"
"9,312862905","952,3681641","24,4","32,3"
"9,321262503","951,9824219","24,4","32,3"
"9,329362216","953,6563721","24,4","32,4"
"9,337962049","952,6973267","24,4","32,4"
"9,346362578","954,9005737","24,5","32,4"
"9,354561942","953,2490845","24,5","32,4"
"9,36286282","952,8103027","24,5","32,4"
"9,371062184","952,3445435","24,5","32,3"
"9,379662948","951,6610107","24,6","32,3"
"9,387862312","953,3292236","24,6","32,4"
"9,39626191","951,4403687","24,6","32,3"
"9,404462206","952,0223999","24,6","32,3"
"9,412861804","952,0640869","24,6","32,3"
"9,421361985","951,3553467","24,7","32,3"
"9,429563212","951,9660034","24,7","32,3"
"9,43796281","952,6574707","24,7","32,4"
"9,446062522","952,0463867","24,7","32,3"
"9,454662355","953,3488159","24,8","32,4"
"9,462962302","953,77771","24,8","32,4"
"9,471161666","952,5323486","24,8","32,4"
"9,479462544","953,4793091","24,8","32,4"
"9,487762491","952,5946655","24,8","32,4"
"9,496363255","951,8928833","24,9","32,3"
"9,504562619","952,967041","24,9","32,4"
"9,512862565","951,7971802","24,9","32,3"
"9,521061929","952,3152466","24,9","32,3"
"9,529462459","952,3528442","24,9","32,3"
"9,538062292","952,0600586","25,0","32,3"
"9,546162935","953,7157593","25,0","32,4"
"9,554562534","951,5951538","25,0","32,3"
"9,562762829","952,5923462","25,0","32,4"
"9,571362662","951,5751953","25,1","32,3"
"9,579662608","952,2976074","25,1","32,3"
"9,587861972","952,0001221","25,1","32,3"
"9,596262502","951,5703735","25,1","32,3"
"9,604462797","952,0689087","25,1","32,3"
"9,613061699","950,9701538","25,2","32,3"
"9,621262925","951,1206055","25,2","32,3"
"9,629662523","951,2059326","25,2","32,3"
"9,637762236","952,2358398","25,2","32,3"
"9,646262417","952,5061035","25,3","32,4"
"9,654662015","950,3452759","25,3","32,3"
"9,662862311","952,7601318","25,3","32,4"
"9,671261909","950,7479858","25,3","32,3"
"9,679362553","950,458313","25,3","32,3"
"9,688062968","951,652771","25,4","32,3"
"9,696262332","952,5407104","25,4","32,4"
"9,704462627","951,1903076","25,4","32,3"
"9,712862226","951,2999268","25,4","32,3"
"9,721062521","951,1344604","25,4","32,3"
"9,729662354","952,3934326","25,5","32,4"
"9,737862649","951,9100952","25,5","32,3"
"9,746263178","951,7285767","25,5","32,3"
"9,754462542","951,5484619","25,5","32,3"
"9,762862141","951,9269409","25,6","32,3"
"9,771362322","951,8769531","25,6","32,3"
"9,779562617","950,1461792","25,6","32,3"
"9,787962215","951,8192139","25,6","32,3"
"9,796062859","951,8451538","25,6","32,3"
"9,804662692","951,2838745","25,7","32,3"
"9,813063221","950,7402954","25,7","32,3"
"9,821162003","949,9268188","25,7","32,3"
"9,829562532","951,2737427","25,7","32,3"
"9,837761896","949,7106323","25,8","32,3"
"9,84636266","951,0391846","25,8","32,3"
"9,854562024","951,0334473","25,8","32,3"
"9,862962554","952,9449463","25,8","32,4"
"9,871062266","951,1290894","25,8","32,3"
"9,879562447","950,6088867","25,9","32,3"
"9,887962977","952,612793","25,9","32,4"
"9,896162341","950,7348633","25,9","32,3"
"9,904561939","951,8166504","25,9","32,3"
"9,912763166","949,4394531","25,9","32,2"
"9,921362067","950,2349854","26,0","32,3"
"9,929662945","950,4331055","26,0","32,3"
"9,937862309","950,9552002","26,0","32,3"
"9,946162256","949,7501831","26,0","32,3"
"9,954462203","952,2466431","26,1","32,3"
"9,963062035","950,578125","26,1","32,3"
"9,971262331","950,1792603","26,1","32,3"
"9,979661929","951,3116455","26,1","32,3"
"9,987762573","950,9487915","26,1","32,3"
"9,996362405","950,5379028","26,2","32,3"
"10,00466235","949,6499023","26,2","32,3"
"10,00706237","-35,25690079","26,2","-1,2"
