mm,N,Def 5,Cont
"5,292299133","954,4644165","13,1","31,7"
"5,300699197","954,9053955","13,1","31,7"
"5,309198912","955,3983154","13,1","31,8"
"5,317398742","955,6915283","13,1","31,8"
"5,325798806","953,5743408","13,2","31,7"
"5,333999101","954,3930054","13,2","31,7"
"5,342399165","953,0565186","13,2","31,7"
"5,35089888","955,0710449","13,2","31,8"
"5,35909871","952,9866943","13,2","31,7"
"5,367399122","954,1230469","13,3","31,7"
"5,375598952","952,0332031","13,3","31,7"
"5,384198785","953,8394165","13,3","31,7"
"5,392498731","952,5144653","13,3","31,7"
"5,400798678","951,7459106","13,3","31,6"
"5,408998973","951,539978","13,4","31,6"
"5,41729892","951,0715942","13,4","31,6"
"5,425898753","952,8495483","13,4","31,7"
"5,434099048","950,0999146","13,4","31,6"
"5,442398995","949,9978027","13,4","31,6"
"5,45059929","948,5302124","13,5","31,5"
"5,459198657","947,8730469","13,5","31,5"
"5,467598721","949,7755737","13,5","31,6"
"5,475698899","948,2111206","13,5","31,5"
"5,484098963","948,9324951","13,5","31,5"
"5,492198676","947,4188232","13,6","31,5"
"5,500898626","948,0871582","13,6","31,5"
"5,509098921","949,4205322","13,6","31,6"
"5,517398868","947,0196533","13,6","31,5"
"5,525698814","946,732605","13,6","31,5"
"5,533998761","946,1039429","13,7","31,5"
"5,542599059","945,927063","13,7","31,4"
"5,550699238","945,6401978","13,7","31,4"
"5,559098836","945,3324585","13,7","31,4"
"5,567298665","945,8076172","13,7","31,4"
"5,575798847","944,9820557","13,8","31,4"
"5,584198911","944,7871704","13,8","31,4"
"5,592399206","944,9609985","13,8","31,4"
"5,600798804","944,0983887","13,8","31,4"
"5,608999099","943,1952515","13,8","31,4"
"5,617498815","942,0576782","13,9","31,3"
"5,625799227","943,3511353","13,9","31,4"
"5,634098708","942,4849854","13,9","31,3"
"5,642299004","942,3591309","13,9","31,3"
"5,650699068","941,0098877","14,0","31,3"
"5,659199249","942,8656006","14,0","31,3"
"5,667398613","942,9871826","14,0","31,3"
"5,675798677","941,6123047","14,0","31,3"
"5,683898855","940,9252319","14,0","31,3"
"5,692399036","940,5513306","14,1","31,3"
"5,700798634","941,6139526","14,1","31,3"
"5,70899893","939,9299927","14,1","31,2"
"5,717398993","940,3139038","14,1","31,3"
"5,725598823","939,62677","14,1","31,2"
"5,734299239","938,2797241","14,2","31,2"
"5,742498603","940,1220093","14,2","31,3"
"5,750799015","938,3837891","14,2","31,2"
"5,758998845","941,0966187","14,2","31,3"
"5,767398909","938,072876","14,2","31,2"
"5,775898624","938,7324829","14,3","31,2"
"5,784098919","937,8759155","14,3","31,2"
"5,792498983","938,9104614","14,3","31,2"
"5,800599161","936,7367554","14,3","31,1"
"5,809298646","936,8378906","14,3","31,1"
"5,817598592","937,5895996","14,4","31,2"
"5,82569877","937,4701538","14,4","31,2"
"5,834098834","936,1235962","14,4","31,1"
"5,842398781","935,5703735","14,4","31,1"
"5,850898962","934,9866333","14,4","31,1"
"5,859098792","935,3256226","14,5","31,1"
"5,867399204","934,9512939","14,5","31,1"
"5,875598568","936,9476318","14,5","31,1"
"5,884098749","934,3607178","14,5","31,1"
"5,892598931","935,6505737","14,5","31,1"
"5,90079876","936,2954102","14,6","31,1"
"5,909099173","935,0826416","14,6","31,1"
"5,917198885","933,8353271","14,6","31,0"
"5,925798718","934,37854","14,6","31,1"
"5,934198782","933,3290405","14,7","31,0"
"5,942399077","932,9208984","14,7","31,0"
"5,950798675","932,7652588","14,7","31,0"
"5,958898853","933,1986694","14,7","31,0"
"5,967499152","932,4836426","14,7","31,0"
"5,975799098","932,7280884","14,8","31,0"
"5,98409858","933,8464355","14,8","31,0"
"5,992398992","931,8306274","14,8","31,0"
"6,000698939","930,8716431","14,8","30,9"
"6,00919912","931,0585327","14,8","31,0"
"6,017398484","930,1723022","14,9","30,9"
"6,025898665","930,5946655","14,9","30,9"
"6,033898726","930,8651733","14,9","30,9"
"6,042499024","930,331604","14,9","30,9"
"6,050899088","930,6558228","14,9","30,9"
"6,059098918","931,7404785","15,0","31,0"
"6,067398865","929,4338989","15,0","30,9"
"6,07559916","930,2723389","15,0","30,9"
"6,084198993","929,8302002","15,0","30,9"
"6,092398822","928,1571045","15,0","30,9"
"6,100698769","929,6783447","15,1","30,9"
"6,108999181","928,6349487","15,1","30,9"
"6,117299128","928,8699341","15,1","30,9"
"6,125898495","928,9624023","15,1","30,9"
"6,13409879","927,1348267","15,1","30,8"
"6,142398737","927,5996704","15,2","30,8"
"6,150599032","928,3707886","15,2","30,9"
"6,159199331","927,1525879","15,2","30,8"
"6,167598929","928,5205078","15,2","30,9"
"6,175798759","927,9800415","15,2","30,9"
"6,184099171","925,8603516","15,3","30,8"
"6,192298535","926,1978149","15,3","30,8"
"6,200898833","926,5205078","15,3","30,8"
"6,20919878","926,1659546","15,3","30,8"
"6,217399075","925,142395","15,4","30,8"
"6,225699022","925,6175537","15,4","30,8"
"6,233998969","926,1644897","15,4","30,8"
"6,242498684","926,4957275","15,4","30,8"
"6,25069898","924,4250488","15,4","30,7"
"6,259099044","925,6390991","15,5","30,8"
"6,267198756","925,6658325","15,5","30,8"
"6,275698937","924,8146362","15,5","30,7"
"6,284199118","924,8150024","15,5","30,7"
"6,292299297","924,6474609","15,5","30,7"
"6,300698895","923,7765503","15,6","30,7"
"6,308898724","924,3612671","15,6","30,7"
"6,317598674","923,5900269","15,6","30,7"
"6,32579897","923,2539063","15,6","30,7"
"6,334098916","924,3370361","15,6","30,7"
"6,342298746","922,9534302","15,7","30,7"
"6,35069881","922,8349609","15,7","30,7"
"6,359299108","923,2542114","15,7","30,7"
"6,367399286","923,3640747","15,7","30,7"
"6,375798885","921,1178589","15,7","30,6"
"6,383899063","922,3618774","15,8","30,7"
"6,392599013","922,2842407","15,8","30,7"
"6,400798842","922,2301636","15,8","30,7"
"6,409098789","921,0130005","15,8","30,6"
"6,417398736","922,1109619","15,8","30,7"
"6,425599031","923,8842773","15,9","30,7"
"6,434198864","920,2973633","15,9","30,6"
"6,442398693","919,9104004","15,9","30,6"
"6,45069864","919,366394","15,9","30,6"
"6,458999052","918,9563599","15,9","30,6"
"6,467399116","920,4365234","16,0","30,6"
"6,475899298","920,0574951","16,0","30,6"
"6,484098662","920,6541138","16,0","30,6"
"6,492399074","919,8118286","16,0","30,6"
"6,500598904","920,4730225","16,1","30,6"
"6,509199202","918,9963379","16,1","30,6"
"6,517498683","919,5606689","16,1","30,6"
"6,525698978","919,0205078","16,1","30,6"
"6,534099042","920,3540039","16,1","30,6"
"6,542299337","918,7645264","16,2","30,5"
"6,550998822","918,7279053","16,2","30,5"
"6,559099","919,0864258","16,2","30,6"
"6,567499064","919,887207","16,2","30,6"
"6,575698893","919,0861206","16,2","30,6"
"6,584198609","918,1727295","16,3","30,5"
"6,592598673","919,7000732","16,3","30,6"
"6,600698851","917,4528809","16,3","30,5"
"6,609098915","917,8769531","16,3","30,5"
"6,617198627","917,6898193","16,3","30,5"
"6,625798926","917,1056519","16,4","30,5"
"6,63419899","917,303772","16,4","30,5"
"6,642398819","917,3422852","16,4","30,5"
"6,650699232","918,5686035","16,4","30,5"
"6,658898596","916,8222656","16,4","30,5"
"6,667599011","917,7479858","16,5","30,5"
"6,675798841","916,9338379","16,5","30,5"
"6,684099253","916,194519","16,5","30,5"
"6,692298617","916,7963867","16,5","30,5"
"6,700698681","915,0556641","16,5","30,4"
"6,709298979","918,258728","16,6","30,5"
"6,717499275","916,746521","16,6","30,5"
"6,725798756","915,4855957","16,6","30,4"
"6,733999051","915,8803101","16,6","30,4"
"6,742498766","915,5146484","16,6","30,4"
"6,750799179","914,8019409","16,7","30,4"
"6,75909866","915,0421753","16,7","30,4"
"6,767398607","915,8302002","16,7","30,4"
"6,775598902","914,3896484","16,7","30,4"
"6,7841992","915,159729","16,8","30,4"
"6,792499147","913,9012451","16,8","30,4"
"6,800698977","915,1737061","16,8","30,4"
"6,808998924","914,4371948","16,8","30,4"
"6,817398988","914,4298706","16,8","30,4"
"6,825899169","915,263916","16,9","30,4"
"6,833998881","913,6016846","16,9","30,4"
"6,842398945","913,0790405","16,9","30,4"
"6,850598775","913,8068848","16,9","30,4"
"6,859199073","914,6525269","16,9","30,4"
"6,867498554","914,6345825","17,0","30,4"
"6,875698849","914,6600342","17,0","30,4"
"6,884098913","914,7232666","17,0","30,4"
"6,892299209","913,017395","17,0","30,4"
"6,900999158","913,7815552","17,0","30,4"
"6,909098871","914,2030029","17,1","30,4"
"6,917398818","913,5128174","17,1","30,4"
"6,925599113","913,1071167","17,1","30,4"
"6,934099294","911,1730957","17,1","30,3"
"6,942598544","913,5982056","17,1","30,4"
"6,950798839","912,5874634","17,2","30,3"
"6,959198903","912,9272461","17,2","30,3"
"6,967299081","912,0560913","17,2","30,3"
"6,975898914","912,6318359","17,2","30,3"
"6,984098743","911,9107056","17,2","30,3"
"6,992399156","911,5526123","17,3","30,3"
"7,000699103","912,4904785","17,3","30,3"
"7,008998584","911,5702515","17,3","30,3"
"7,017598882","911,9786987","17,3","30,3"
"7,02569906","910,5245361","17,3","30,3"
"7,034099124","910,7434082","17,4","30,3"
"7,042298954","910,7479858","17,4","30,3"
"7,050798669","909,9454956","17,4","30,3"
"7,05929885","910,1901245","17,4","30,3"
"7,067399028","910,7585449","17,5","30,3"
"7,07569851","911,3251343","17,5","30,3"
"7,083998922","910,5688477","17,5","30,3"
"7,092598755","909,6956787","17,5","30,2"
"7,10079905","910,3540039","17,5","30,3"
"7,109098997","910,8477783","17,6","30,3"
"7,117298826","909,2786865","17,6","30,2"
"7,12569889","908,3726807","17,6","30,2"
"7,134199071","909,55896","17,6","30,2"
"7,142398901","909,791687","17,6","30,2"
"7,150798499","910,154541","17,7","30,3"
"7,158898677","909,2379761","17,7","30,2"
"7,167498976","909,2088013","17,7","30,2"
"7,175798923","909,9761963","17,7","30,3"
"7,183998752","909,4058838","17,7","30,2"
"7,192398816","910,4568481","17,8","30,3"
"7,200599111","909,2590332","17,8","30,2"
"7,209299061","909,7182617","17,8","30,2"
"7,217398774","909,0265503","17,8","30,2"
"7,225798838","909,1063232","17,8","30,2"
"7,233999133","909,3828735","17,9","30,2"
"7,242399197","906,9381104","17,9","30,2"
"7,250898912","909,3920288","17,9","30,2"
"7,259098742","908,7302246","17,9","30,2"
"7,267398689","907,8530884","17,9","30,2"
"7,275699101","907,9951782","18,0","30,2"
"7,284199282","907,5870361","18,0","30,2"
"7,292598881","908,3371582","18,0","30,2"
"7,300699059","909,381958","18,0","30,2"
"7,309099123","908,4634399","18,0","30,2"
"7,317298952","908,9297485","18,1","30,2"
"7,325898785","906,3305054","18,1","30,1"
"7,334098615","907,7579346","18,1","30,2"
"7,342399027","908,0898438","18,1","30,2"
"7,350698974","908,1380005","18,1","30,2"
"7,358998921","907,5999756","18,2","30,2"
"7,367598753","906,5849609","18,2","30,1"
"7,375799049","907,2770386","18,2","30,2"
"7,384098995","908,3596191","18,2","30,2"
"7,392298825","908,1726074","18,3","30,2"
"7,40079854","907,3886719","18,3","30,2"
"7,40919907","907,7927246","18,3","30,2"
"7,4173989","906,9031372","18,3","30,1"
"7,425798964","907,7974243","18,3","30,2"
"7,433998793","908,0916138","18,4","30,2"
"7,442498974","909,2333984","18,4","30,2"
"7,450798921","908,4342651","18,4","30,2"
"7,459098868","908,9038696","18,4","30,2"
"7,467298697","907,9561157","18,4","30,2"
"7,475698761","906,4919434","18,5","30,1"
"7,48429906","907,2390747","18,5","30,2"
"7,492399238","905,9594116","18,5","30,1"
"7,500798836","906,8706665","18,5","30,1"
"7,508998666","906,4641724","18,5","30,1"
"7,517498847","905,3621216","18,6","30,1"
"7,525898911","906,4313354","18,6","30,1"
"7,533998623","905,8816528","18,6","30,1"
"7,542398687","905,4263916","18,6","30,1"
"7,550598983","906,0818481","18,6","30,1"
"7,559198815","905,6347046","18,7","30,1"
"7,56739911","906,9437256","18,7","30,2"
"7,575698592","905,6157837","18,7","30,1"
"7,583999004","906,0170898","18,7","30,1"
"7,592298951","905,9994507","18,7","30,1"
"7,600998901","905,9276733","18,8","30,1"
"7,609098613","905,9725342","18,8","30,1"
"7,617498677","905,2981567","18,8","30,1"
"7,625598855","904,6018066","18,8","30,1"
"7,634199153","905,4521484","18,8","30,1"
"7,642598752","905,4794312","18,9","30,1"
"7,65069893","904,1340332","18,9","30,1"
"7,659098994","906,2573242","18,9","30,1"
"7,667299289","905,0134277","18,9","30,1"
"7,675899122","906,1653442","19,0","30,1"
"7,684198603","904,0455933","19,0","30,1"
"7,692398898","905,305481","19,0","30,1"
"7,700698845","903,706604","19,0","30,0"
"7,708999257","904,7120361","19,0","30,1"
"7,717598624","905,8223877","19,1","30,1"
"7,725698802","903,864563","19,1","30,0"
"7,734098866","902,6418457","19,1","30,0"
"7,742299162","904,7677002","19,1","30,1"
"7,750798877","904,1156616","19,1","30,1"
"7,759198941","902,3322754","19,2","30,0"
"7,767398771","903,1294556","19,2","30,0"
"7,775699183","904,4497681","19,2","30,1"
"7,783898547","903,4455566","19,2","30,0"
"7,792598963","904,940918","19,2","30,1"
"7,800798792","905,8924561","19,3","30,1"
"7,809099205","905,3306274","19,3","30,1"
"7,817398686","904,7020874","19,3","30,1"
"7,825698633","903,9882813","19,3","30,1"
"7,834298931","905,3890381","19,3","30,1"
"7,842399109","906,0501709","19,4","30,1"
"7,850798707","904,2789917","19,4","30,1"
"7,858899351","904,7044678","19,4","30,1"
"7,867499184","903,5054932","19,4","30,0"
"7,875898782","903,9584961","19,4","30,1"
"7,883998494","902,5361938","19,5","30,0"
"7,892498676","903,0849609","19,5","30,0"
"7,900599319","903,6348877","19,5","30,0"
"7,909199152","902,9641113","19,5","30,0"
"7,917499099","903,6369629","19,5","30,0"
"7,925699394","903,0543213","19,6","30,0"
"7,933999341","903,2462158","19,6","30,0"
"7,942298356","903,8214111","19,6","30,0"
"7,95089912","903,8034668","19,6","30,0"
"7,958998833","903,6585083","19,7","30,0"
"7,967399362","904,5030518","19,7","30,1"
"7,975598726","903,0040283","19,7","30,0"
"7,984198559","902,5479736","19,7","30,0"
"7,992498506","902,9395142","19,7","30,0"
"8,000698801","903,0425415","19,8","30,0"
"8,008998748","902,9678345","19,8","30,0"
"8,017298695","904,263916","19,8","30,1"
"8,025898527","902,2302246","19,8","30,0"
"8,034098822","902,5566406","19,8","30,0"
"8,042498421","904,9296265","19,9","30,1"
"8,050698716","903,7282715","19,9","30,0"
"8,059099246","902,1729736","19,9","30,0"
"8,067599427","901,2811279","19,9","30,0"
"8,075699139","902,600647","19,9","30,0"
"8,084098737","902,2314453","20,0","30,0"
"8,092199381","902,6674805","20,0","30,0"
"8,100898865","901,8024292","20,0","30,0"
"8,109198812","903,9793091","20,0","30,1"
"8,117399107","903,0865479","20,0","30,0"
"8,125699054","901,137085","20,1","30,0"
"8,133999001","902,7935791","20,1","30,0"
"8,142499182","904,0718384","20,1","30,1"
"8,150799129","901,6931152","20,1","30,0"
"8,159098144","902,9460449","20,1","30,0"
"8,167299371","902,1724854","20,2","30,0"
"8,175698969","902,8701172","20,2","30,0"
"8,18419915","902,1520386","20,2","30,0"
"8,192398514","899,1000977","20,2","29,9"
"8,200799044","903,2156982","20,2","30,0"
"8,208998408","901,050293","20,3","30,0"
"8,217599172","902,5169678","20,3","30,0"
"8,225898187","901,6710205","20,3","30,0"
"8,234099414","901,3005981","20,3","30,0"
"8,242399361","903,8520508","20,4","30,0"
"8,250699308","901,0331421","20,4","30,0"
"8,259198557","902,5296021","20,4","30,0"
"8,267398853","903,3091431","20,4","30,0"
"8,275798451","903,3153076","20,4","30,0"
"8,283999678","901,2371826","20,5","30,0"
"8,292399276","901,177124","20,5","30,0"
"8,300798874","902,6467285","20,5","30,0"
"8,309098821","902,045105","20,5","30,0"
"8,317398768","900,59552","20,5","29,9"
"8,325598132","903,0348511","20,6","30,0"
"8,334198896","901,541748","20,6","30,0"
"8,342498842","901,7991333","20,6","30,0"
"8,350699138","901,3165283","20,6","30,0"
"8,359099667","901,9246216","20,6","30,0"
"8,367299031","901,5650635","20,7","30,0"
"8,375999447","902,4349976","20,7","30,0"
"8,384099159","902,5374146","20,7","30,0"
"8,392399106","901,4002686","20,7","30,0"
"8,400698121","901,0267334","20,7","30,0"
"8,409098651","901,2284546","20,8","30,0"
"8,417598832","901,3913574","20,8","30,0"
"8,425699476","900,8538208","20,8","29,9"
"8,434099074","900,4625854","20,8","29,9"
"8,442198787","900,5361938","20,8","29,9"
"8,450899202","901,4285278","20,9","30,0"
"8,459199149","899,7783813","20,9","29,9"
"8,467398513","900,8612061","20,9","29,9"
"8,475699391","900,8790894","20,9","29,9"
"8,483898755","900,8415527","20,9","29,9"
"8,49259917","899,7715454","21,0","29,9"
"8,500698883","903,4025879","21,0","30,0"
"8,509098481","901,121582","21,0","30,0"
"8,517298776","902,1988525","21,0","30,0"
"8,525798958","900,6295776","21,1","29,9"
"8,534198556","902,3994141","21,1","30,0"
"8,542398851","901,6766357","21,1","30,0"
"8,550799381","902,2810669","21,1","30,0"
"8,558899093","900,659729","21,1","29,9"
"8,567599509","900,3150635","21,2","29,9"
"8,575899456","903,7797852","21,2","30,0"
"8,584098819","899,8206177","21,2","29,9"
"8,592398766","899,6806641","21,2","29,9"
"8,600699644","900,8612061","21,2","29,9"
"8,609198894","902,6112061","21,3","30,0"
"8,617399189","901,8839722","21,3","30,0"
"8,625798788","900,4221802","21,3","29,9"
"8,633999083","899,1069336","21,3","29,9"
"8,642398681","899,7929688","21,3","29,9"
"8,65079828","901,6514893","21,4","30,0"
"8,658999506","901,7758179","21,4","30,0"
"8,667399104","901,1604004","21,4","30,0"
"8,6755994","900,0016479","21,4","29,9"
"8,684199232","901,5020752","21,4","30,0"
"8,692499179","898,388855","21,5","29,9"
"8,700698543","900,6791992","21,5","29,9"
"8,70899849","900,565918","21,5","29,9"
"8,717198785","900,1633301","21,5","29,9"
"8,725898269","900,0941772","21,5","29,9"
"8,734099496","901,0866089","21,6","30,0"
"8,742399443","901,6064453","21,6","30,0"
"8,750598807","899,4125977","21,6","29,9"
"8,759098988","899,4346924","21,6","29,9"
"8,767599169","901,6541748","21,6","30,0"
"8,775798533","899,2494507","21,7","29,9"
"8,78409848","898,5681763","21,7","29,9"
"8,792298775","898,6956177","21,7","29,9"
"8,800899539","900,7042236","21,7","29,9"
"8,809098903","899,7969971","21,8","29,9"
"8,81739885","900,4207764","21,8","29,9"
"8,825698796","900,0408325","21,8","29,9"
"8,833998743","900,2938843","21,8","29,9"
"8,842498924","899,7781982","21,8","29,9"
"8,850798871","899,4980469","21,9","29,9"
"8,858999166","899,2490845","21,9","29,9"
"8,86719853","900,092041","21,9","29,9"
"8,875698712","898,4706421","21,9","29,9"
"8,884198893","898,4816895","21,9","29,9"
"8,892298605","898,1745605","22,0","29,9"
"8,900698203","900,0844727","22,0","29,9"
"8,90889943","901,2880249","22,0","30,0"
"8,917498331","901,5273438","22,0","30,0"
"8,925799209","901,9326172","22,0","30,0"
"8,933998573","901,2136841","22,1","30,0"
"8,942399103","898,8175659","22,1","29,9"
"8,950598467","899,8972168","22,1","29,9"
"8,959298882","901,465271","22,1","30,0"
"8,967398595","899,8352051","22,1","29,9"
"8,975798193","898,8164063","22,2","29,9"
"8,983898837","898,5931396","22,2","29,9"
"8,992499601","898,9834595","22,2","29,9"
"9,000899199","899,4299927","22,2","29,9"
"9,008998912","901,5811157","22,2","30,0"
"9,01739851","898,5562744","22,3","29,9"
"9,025499154","898,5567017","22,3","29,9"
"9,034198638","900,5117188","22,3","29,9"
"9,042398933","899,5151978","22,3","29,9"
"9,05069888","900,0540161","22,3","29,9"
"9,058998827","900,8006592","22,4","29,9"
"9,067298773","898,0361938","22,4","29,9"
"9,075898606","898,5499878","22,4","29,9"
"9,084098901","899,6853638","22,4","29,9"
"9,092398848","897,1303711","22,5","29,8"
"9,100599143","900,218811","22,5","29,9"
"9,109099325","898,3389893","22,5","29,9"
"9,117498923","900,2907104","22,5","29,9"
"9,125699218","897,300354","22,5","29,8"
"9,134098816","898,8460083","22,6","29,9"
"9,14229818","899,8105469","22,6","29,9"
"9,150998596","896,8578491","22,6","29,8"
"9,159098308","899,3309937","22,6","29,9"
"9,167498838","898,3136597","22,6","29,9"
"9,17559855","897,9614258","22,7","29,9"
"9,184098732","898,5139771","22,7","29,9"
"9,192499261","898,3929443","22,7","29,9"
"9,200698625","899,8321533","22,7","29,9"
"9,209098223","900,2350464","22,7","29,9"
"9,21729945","900,6260986","22,8","29,9"
"9,225898351","899,9770508","22,8","29,9"
"9,234198298","896,7389526","22,8","29,8"
"9,242399525","899,3590088","22,8","29,9"
"9,25069854","898,6347046","22,8","29,9"
"9,258898835","898,5298462","22,9","29,9"
"9,267599251","898,081665","22,9","29,9"
"9,275798615","899,920166","22,9","29,9"
"9,284098562","898,1054077","22,9","29,9"
"9,29239944","897,9383545","22,9","29,9"
"9,300699387","898,677063","23,0","29,9"
"9,309299219","897,7103882","23,0","29,8"
"9,317398932","900,0755005","23,0","29,9"
"9,32579853","897,6152344","23,0","29,8"
"9,333998825","898,93927","23,0","29,9"
"9,342598658","899,6963501","23,1","29,9"
"9,350898605","898,5983887","23,1","29,9"
"9,3590989","898,4076538","23,1","29,9"
"9,367398847","899,8755493","23,1","29,9"
"9,375599142","899,9060059","23,1","29,9"
"9,384299557","898,1132202","23,2","29,9"
"9,392498921","899,3573608","23,2","29,9"
"9,400698285","897,4561157","23,2","29,8"
"9,408999163","899,4782104","23,2","29,9"
"9,41729911","899,1416016","23,3","29,9"
"9,425898943","899,0791626","23,3","29,9"
"9,434099238","899,2786255","23,3","29,9"
"9,442399185","899,2910767","23,3","29,9"
"9,450598549","898,2426147","23,3","29,9"
"9,45909873","898,0834351","23,4","29,9"
"9,467598911","898,6380005","23,4","29,9"
"9,475699555","899,6018066","23,4","29,9"
"9,484099153","898,5328979","23,4","29,9"
"9,492298517","897,5294189","23,4","29,8"
"9,500899281","899,7036743","23,5","29,9"
"9,509199228","897,9213867","23,5","29,9"
"9,517398592","900,6645508","23,5","29,9"
"9,525698539","898,6705322","23,5","29,9"
"9,533999417","898,0725708","23,5","29,9"
"9,542598318","899,0196533","23,6","29,9"
"9,550698962","898,1853638","23,6","29,9"
"9,559099491","897,0940552","23,6","29,8"
"9,567298855","898,4518433","23,6","29,9"
"9,575698454","900,369751","23,6","29,9"
"9,584198635","895,9019775","23,7","29,8"
"9,59239893","899,0947876","23,7","29,9"
"9,600698877","897,8682251","23,7","29,8"
"9,608899172","898,5592651","23,7","29,9"
"9,617499005","897,9394531","23,7","29,9"
"9,625899534","898,0822144","23,8","29,9"
"9,634098898","899,1791382","23,8","29,9"
"9,642398845","898,3914185","23,8","29,9"
"9,65059914","897,492981","23,8","29,8"
"9,659298625","899,1782837","23,9","29,9"
"9,667399268","899,0772095","23,9","29,9"
"9,675699215","897,1841431","23,9","29,8"
"9,683999162","898,2860718","23,9","29,9"
"9,692499343","899,4735718","23,9","29,9"
"9,700898941","897,3484497","24,0","29,8"
"9,708998654","898,5350342","24,0","29,9"
"9,717398252","898,4124756","24,0","29,9"
"9,725599479","898,0118408","24,0","29,9"
"9,734298963","899,4047852","24,0","29,9"
"9,742499258","898,8098755","24,1","29,9"
"9,750698622","897,7342529","24,1","29,8"
"9,758998569","899,1563721","24,1","29,9"
"9,767298516","897,2262573","24,1","29,8"
"9,775898348","897,842041","24,1","29,8"
"9,784098644","899,6236572","24,2","29,9"
"9,792399522","898,49646","24,2","29,9"
"9,800598886","897,9130859","24,2","29,9"
"9,809099067","897,4746094","24,2","29,8"
"9,817599248","897,6589355","24,2","29,8"
"9,82569896","898,149353","24,3","29,9"
"9,834098559","898,1381836","24,3","29,9"
"9,842299785","897,8423462","24,3","29,8"
"9,850898687","897,314209","24,3","29,8"
"9,859098982","898,4293213","24,3","29,9"
"9,867398929","898,3657837","24,4","29,9"
"9,875599224","897,8128662","24,4","29,8"
"9,884098474","899,1870117","24,4","29,9"
"9,892598655","898,6680298","24,4","29,9"
"9,900698367","897,9585571","24,4","29,9"
"9,909098897","899,8400879","24,5","29,9"
"9,917198609","899,645752","24,5","29,9"
"9,925899025","897,7955933","24,5","29,8"
"9,93409932","897,9593506","24,5","29,9"
"9,942399267","895,3450317","24,5","29,8"
"9,950698282","898,399231","24,6","29,9"
"9,958998229","896,4918823","24,6","29,8"
"9,96749841","898,0838013","24,6","29,9"
"9,975798357","896,895813","24,6","29,8"
"9,984099235","898,4153442","24,7","29,9"
"9,992298599","898,1012573","24,7","29,9"
"10,00069913","895,5831909","24,7","29,8"
"10,00919931","898,2251587","24,7","29,9"
"10,01729902","901,8028564","24,7","30,0"
"10,02569862","900,199707","24,8","29,9"
"10,03389892","900,8707275","24,8","29,9"
"10,04249875","895,1727905","24,8","29,8"
"10,05079963","898,0947266","24,8","29,9"
"10,05909864","898,1183472","24,8","29,9"
"10,06739859","894,9398804","24,9","29,8"
"10,07569854","898,7270508","24,9","29,9"
"10,0842993","898,0108032","24,9","29,9"
"10,09239808","897,3388062","24,9","29,8"
"10,10079861","898,6399536","24,9","29,9"
"10,10889925","898,5633545","25,0","29,9"
"10,11749909","900,27771","25,0","29,9"
"10,12579903","899,2752686","25,0","29,9"
"10,1339984","899,7664795","25,0","29,9"
"10,14239893","899,774292","25,0","29,9"
"10,15059922","898,2791748","25,1","29,9"
"10,15919906","899,2062988","25,1","29,9"
"10,16739935","899,1989746","25,1","29,9"
"10,1756993","898,7595215","25,1","29,9"
"10,18399924","898,0544434","25,1","29,9"
"10,19239884","897,5168457","25,2","29,8"
"10,20089902","898,9603271","25,2","29,9"
"10,20909839","898,0071411","25,2","29,9"
"10,21739833","897,6976929","25,2","29,8"
"10,22559956","897,0007324","25,2","29,8"
"10,23419846","898,8959351","25,3","29,9"
"10,24259899","899,6569824","25,3","29,9"
"10,25079929","899,3582153","25,3","29,9"
"10,25909923","900,1426392","25,3","29,9"
"10,2672986","899,3135376","25,4","29,9"
"10,27589843","898,1679688","25,4","29,9"
"10,28409873","898,8404541","25,4","29,9"
"10,2923996","897,7365723","25,4","29,8"
"10,30069955","899,6917725","25,4","29,9"
"10,30899857","896,3285522","25,5","29,8"
"10,31749875","900,1482544","25,5","29,9"
"10,32569904","899,9040527","25,5","29,9"
"10,33409864","899,5982056","25,5","29,9"
"10,34219928","898,1658325","25,5","29,9"
"10,35079819","897,8475952","25,6","29,8"
"10,35909906","897,177063","25,6","29,8"
"10,36739901","898,0149536","25,6","29,9"
"10,37569896","898,7694092","25,6","29,9"
"10,38389832","898,5551147","25,6","29,9"
"10,39249909","899,3185425","25,7","29,9"
"10,40069845","898,7871704","25,7","29,9"
"10,40909805","900,2322998","25,7","29,9"
"10,41729927","899,5325928","25,7","29,9"
"10,42579946","899,1685791","25,7","29,9"
"10,43429964","898,7172852","25,8","29,9"
"10,44239935","897,612793","25,8","29,8"
"10,45079895","895,5846558","25,8","29,8"
"10,45889959","898,0535889","25,8","29,9"
"10,46759908","897,5202637","25,8","29,8"
"10,47579844","898,6914673","25,9","29,9"
"10,48399873","899,7858887","25,9","29,9"
"10,49239926","897,0275879","25,9","29,8"
"10,50059863","899,0891113","25,9","29,9"
"10,50929904","897,977478","25,9","29,9"
"10,51749841","900,0977783","26,0","29,9"
"10,5256987","899,2637939","26,0","29,9"
"10,53399958","899,1546021","26,0","29,9"
"10,54239918","898,6754761","26,0","29,9"
"10,55099901","901,2169189","26,1","30,0"
"10,55909872","899,7904053","26,1","29,9"
"10,56749925","899,3656006","26,1","29,9"
"10,57559897","899,102356","26,1","29,9"
"10,5841988","899,4790649","26,1","29,9"
"10,5925984","898,9642944","26,2","29,9"
"10,60079869","899,7322388","26,2","29,9"
